2021-10-20 01:39:40,428 | 8645 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 01:39:40,429 | 8645 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 01:39:40,434 | 8645 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 01:39:40,438 | 8645 | tracing_of_pipeline.analyzer, start_analyzing, 103 | INFO | start analyzing
2021-10-20 01:39:40,442 | 8645 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 01:39:40,548 | 8645 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 01:39:40,644 | 8645 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-10-20 01:39:40,704 | 8645 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-10-20 01:39:40,749 | 8645 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-10-20 01:39:40,880 | 8645 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-20 01:39:40,927 | 8645 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-10-20 01:39:42,439 | 8645 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:39:42,440 | 8645 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:39:42,442 | 8645 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:39:42,448 | 8645 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 01:39:42,449 | 8645 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 01:39:42,450 | 8645 | tracing_of_pipeline.analyzer, _polling, 394 | DEBUG | polled repository (start_time=1634693980.438974, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 01:39:42,456 | 8645 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 01:39:42,456 | 8645 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 01:39:42,457 | 8645 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 01:39:44,440 | 8645 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
