2021-11-08 02:31:43,583 | 3802 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-11-08 02:31:43,586 | 3802 | tracing_of_pipeline, start, 124 | INFO | OpenFlow Tracer Start
2021-11-08 02:31:43,600 | 3802 | tracing_net.net, start, 312 | INFO | mininet start
2021-11-08 02:31:43,602 | 3802 | tracing_of_pipeline.analyzer, start_analyzing, 113 | INFO | start analyzing interval (start_time = 1636338703.601912, interval = 2)
2021-11-08 02:31:43,603 | 3802 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-11-08 02:31:43,716 | 3802 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-11-08 02:31:43,799 | 3802 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-11-08 02:31:43,858 | 3802 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-11-08 02:31:43,916 | 3802 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-11-08 02:31:44,045 | 3802 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-11-08 02:31:44,078 | 3802 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-11-08 02:31:44,179 | 3802 | tracing_net.net, add_host, 164 | DEBUG | added the host (h3)
2021-11-08 02:31:44,207 | 3802 | tracing_net.net, add_link, 203 | DEBUG | added the link (l4) between s1 and h3
2021-11-08 02:31:44,313 | 3802 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-11-08 02:31:44,314 | 3802 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-11-08 02:31:44,348 | 3802 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth1:3965) started
2021-11-08 02:31:44,353 | 3802 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:3967) started
2021-11-08 02:31:44,355 | 3965 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth1
2021-11-08 02:31:44,358 | 3802 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s2-eth2:3969) started
2021-11-08 02:31:44,363 | 3802 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth3:3971) started
2021-11-08 02:31:44,364 | 3802 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-08 02:31:44,367 | 3967 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth2
2021-11-08 02:31:44,368 | 3802 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
