2021-10-20 00:46:38,686 | 3010 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 00:46:38,689 | 3010 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 00:46:38,703 | 3010 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 00:46:38,710 | 3010 | tracing_of_pipeline.analyzer, start_analyzing, 103 | INFO | start analyzing
2021-10-20 00:46:38,715 | 3010 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 00:46:38,973 | 3010 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 00:46:39,050 | 3010 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-10-20 00:46:39,317 | 3010 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-10-20 00:46:39,423 | 3010 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-10-20 00:46:39,614 | 3010 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-20 00:46:39,665 | 3010 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-10-20 00:46:39,755 | 3010 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-20 00:46:39,756 | 3010 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-20 00:46:39,851 | 3010 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (s1-eth1:None) started
2021-10-20 00:46:39,859 | 3010 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (s1-eth2:None) started
2021-10-20 00:46:39,867 | 3155 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth1
2021-10-20 00:46:39,875 | 3010 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (s2-eth2:None) started
2021-10-20 00:46:39,879 | 3010 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-10-20 00:46:39,888 | 3159 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s2-eth2
2021-10-20 00:46:39,897 | 3157 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth2
2021-10-20 00:46:39,914 | 3010 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-10-20 00:46:40,712 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:40,713 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:40,722 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:40,735 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:46:40,739 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 00:46:40,740 | 3010 | tracing_of_pipeline.analyzer, _polling, 393 | DEBUG | polled repository (start_time=1634690798.711491, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 00:46:40,742 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 00:46:40,743 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 00:46:40,747 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 00:46:40,918 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:40,963 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:41,073 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690800.933041 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:41,073 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:41,071 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690800.985925 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:41,075 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:41,917 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:41,929 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690801.921843 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:41,930 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:41,961 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:41,975 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690801.969032 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:41,975 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:42,712 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:42,713 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:42,714 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:42,717 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:46:42,719 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 00:46:42,720 | 3010 | tracing_of_pipeline.analyzer, _polling, 393 | DEBUG | polled repository (start_time=1634690798.711491, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 00:46:42,721 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 00:46:42,721 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 00:46:42,722 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 00:46:42,917 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:42,961 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:42,970 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690802.928253 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:42,971 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:43,007 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690802.983933 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:43,008 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:43,962 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:43,959 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:44,002 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690803.991704 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:44,005 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:44,013 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690803.991809 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:44,015 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:44,716 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:44,717 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:44,718 | 3010 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:46:44,718 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:46:44,719 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 00:46:44,720 | 3010 | tracing_of_pipeline.analyzer, _polling, 393 | DEBUG | polled repository (start_time=1634690798.711491, until=2) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 00:46:44,720 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 00:46:44,721 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 00:46:44,721 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 00:46:44,917 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:44,931 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690804.922425 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:44,932 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:44,961 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:44,973 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690804.966194 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 00:46:44,974 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 00:46:45,918 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:45,945 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690805.938611 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=0.555s, table=0, n_packets=0, n_bytes=0, priority=0 actions=CONTROLLER:65535']
2021-10-20 00:46:45,962 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:46,002 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690805.995004 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=0.615s, table=0, n_packets=0, n_bytes=0, priority=0 actions=CONTROLLER:65535']
2021-10-20 00:46:46,012 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634690805.938611 : <FlowTables(datapath=0, timestamp=1634690805.938611, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-20 00:46:46,016 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634690805.995004 : <FlowTables(datapath=0, timestamp=1634690805.995004, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-20 00:46:46,756 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = [], s_dpip = 1
2021-10-20 00:46:46,756 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = [], s_dpip = 2
2021-10-20 00:46:46,757 | 3010 | tracing_of_pipeline.analyzer, _polling, 393 | DEBUG | polled repository (start_time=1634690798.711491, until=3) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 00:46:46,758 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 00:46:46,759 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 00:46:46,760 | 3010 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 00:46:46,934 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:46,947 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690806.940124 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=0.711s, table=0, n_packets=2, n_bytes=196, priority=1,in_port=2,dl_src=86:88:69:20:33:03,dl_dst=0e:76:5f:eb:0c:d5 actions=output:1', ' cookie=0x0, duration=0.708s, table=0, n_packets=1, n_bytes=98, priority=1,in_port=1,dl_src=0e:76:5f:eb:0c:d5,dl_dst=86:88:69:20:33:03 actions=output:2', ' cookie=0x0, duration=1.560s, table=0, n_packets=3, n_bytes=182, priority=0 actions=CONTROLLER:65535']
2021-10-20 00:46:46,948 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634690806.940124 : <FlowTables(datapath=0, timestamp=1634690806.940124, flows=[<Flow(table=0, priority=1, match=[<in_port, 2/None>, <dl_src, 86:88:69:20:33:03/None>, <dl_dst, 0e:76:5f:eb:0c:d5/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=1, match=[<in_port, 1/None>, <dl_src, 0e:76:5f:eb:0c:d5/None>, <dl_dst, 86:88:69:20:33:03/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-20 00:46:46,961 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:46,980 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690806.968683 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=0.748s, table=0, n_packets=2, n_bytes=196, priority=1,in_port=2,dl_src=86:88:69:20:33:03,dl_dst=0e:76:5f:eb:0c:d5 actions=output:1', ' cookie=0x0, duration=0.738s, table=0, n_packets=1, n_bytes=98, priority=1,in_port=1,dl_src=0e:76:5f:eb:0c:d5,dl_dst=86:88:69:20:33:03 actions=output:2', ' cookie=0x0, duration=1.593s, table=0, n_packets=3, n_bytes=182, priority=0 actions=CONTROLLER:65535']
2021-10-20 00:46:46,987 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634690806.968683 : <FlowTables(datapath=0, timestamp=1634690806.968683, flows=[<Flow(table=0, priority=1, match=[<in_port, 2/None>, <dl_src, 86:88:69:20:33:03/None>, <dl_dst, 0e:76:5f:eb:0c:d5/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=1, match=[<in_port, 1/None>, <dl_src, 0e:76:5f:eb:0c:d5/None>, <dl_dst, 86:88:69:20:33:03/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-20 00:46:47,925 | 3161 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 00:46:47,934 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690807.931079 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=1.698s, table=0, n_packets=2, n_bytes=196, priority=1,in_port=2,dl_src=86:88:69:20:33:03,dl_dst=0e:76:5f:eb:0c:d5 actions=output:1', ' cookie=0x0, duration=1.695s, table=0, n_packets=1, n_bytes=98, priority=1,in_port=1,dl_src=0e:76:5f:eb:0c:d5,dl_dst=86:88:69:20:33:03 actions=output:2', ' cookie=0x0, duration=2.547s, table=0, n_packets=3, n_bytes=182, priority=0 actions=CONTROLLER:65535']
2021-10-20 00:46:47,936 | 3161 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634690807.931079 : <FlowTables(datapath=0, timestamp=1634690807.931079, flows=[<Flow(table=0, priority=1, match=[<in_port, 2/None>, <dl_src, 86:88:69:20:33:03/None>, <dl_dst, 0e:76:5f:eb:0c:d5/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=1, match=[<in_port, 1/None>, <dl_src, 0e:76:5f:eb:0c:d5/None>, <dl_dst, 86:88:69:20:33:03/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-20 00:46:47,961 | 3166 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 00:46:47,973 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634690807.96809 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=1.741s, table=0, n_packets=2, n_bytes=196, priority=1,in_port=2,dl_src=86:88:69:20:33:03,dl_dst=0e:76:5f:eb:0c:d5 actions=output:1', ' cookie=0x0, duration=1.731s, table=0, n_packets=1, n_bytes=98, priority=1,in_port=1,dl_src=0e:76:5f:eb:0c:d5,dl_dst=86:88:69:20:33:03 actions=output:2', ' cookie=0x0, duration=2.586s, table=0, n_packets=3, n_bytes=182, priority=0 actions=CONTROLLER:65535']
2021-10-20 00:46:47,975 | 3166 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634690807.96809 : <FlowTables(datapath=0, timestamp=1634690807.96809, flows=[<Flow(table=0, priority=1, match=[<in_port, 2/None>, <dl_src, 86:88:69:20:33:03/None>, <dl_dst, 0e:76:5f:eb:0c:d5/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=1, match=[<in_port, 1/None>, <dl_src, 0e:76:5f:eb:0c:d5/None>, <dl_dst, 86:88:69:20:33:03/None>], actions=[<InstructionApplyAction type=4>])>, <Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-20 00:46:48,756 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = [<Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1634690806.159421 local_port=56280 datapath_id=1>, <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(974635528)) timestamp=1634690806.191157 local_port=56280 datapath_id=1>], s_dpip = 1
2021-10-20 00:46:48,757 | 3010 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 433 | DEBUG | tmp_p = [<Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1634690806.209644 local_port=56282 datapath_id=2>, <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(762154903)) timestamp=1634690806.212455 local_port=56282 datapath_id=2>, <Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1634690806.228176 local_port=56282 datapath_id=2>], s_dpip = 2
