2021-07-28 01:46:30,835 | 3311 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-28 01:46:30,879 | 3311 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-28 01:46:30,908 | 3311 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-28 01:46:31,078 | 3311 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-28 01:46:31,157 | 3311 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-28 01:46:31,317 | 3311 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-28 01:46:31,380 | 3311 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-28 01:46:31,577 | 3311 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-28 01:46:31,612 | 3311 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-28 01:46:31,787 | 3311 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-28 01:46:31,799 | 3311 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-28 01:46:31,802 | 3434 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-28 01:46:31,838 | 3311 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-28 01:46:31,836 | 3436 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-28 01:46:31,862 | 3311 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-28 01:46:31,874 | 3438 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-28 01:46:31,909 | 3311 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-28 01:46:32,478 | 3442 | tracing_net.flowtable.flow_monitor, flow_monitor, 91 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
