2021-10-20 00:10:10,648 | 3833 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 00:10:10,651 | 3833 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 00:10:10,665 | 3833 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 00:10:10,671 | 3833 | tracing_of_pipeline.analyzer, start_analyzing, 102 | INFO | start analyzing
2021-10-20 00:10:12,675 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=0) values = {} {} {}
2021-10-20 00:10:14,675 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=1) values = {} {} {}
2021-10-20 00:10:15,450 | 3845 | tracing_net.api.ws_server, connect, 280 | INFO | connect sid=Hh57ZrXHwQbA2NLBAAAB
2021-10-20 00:10:16,676 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=2) values = {} {} {}
2021-10-20 00:10:18,712 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=3) values = {} {} {}
2021-10-20 00:10:20,046 | 3845 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_SWITCH, param={'name': 's0', 'dpid': ''})
2021-10-20 00:10:20,049 | 3833 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_switch', 'param': {'name': 's0', 'dpid': ''}})
2021-10-20 00:10:20,050 | 3833 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-20 00:10:20,680 | 3833 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:10:20,685 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=4) values = {} {} {}
2021-10-20 00:10:21,923 | 3845 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h0', 'ip': '', 'mac': ''})
2021-10-20 00:10:21,924 | 3833 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h0', 'ip': '', 'mac': ''}})
2021-10-20 00:10:21,926 | 3833 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-20 00:10:22,674 | 3833 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:10:22,680 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=5) values = {} {} {}
2021-10-20 00:10:23,972 | 3845 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'})
2021-10-20 00:10:23,979 | 3833 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'}})
2021-10-20 00:10:23,982 | 3833 | tracing_net.net, add_link, 203 | DEBUG | added the link (e0) between h0 and s0
2021-10-20 00:10:24,674 | 3833 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:10:24,675 | 3833 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:10:24,678 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=6) values = {'e0': []} {} {}
2021-10-20 00:10:24,679 | 3833 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:10:26,675 | 3833 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:10:26,677 | 3833 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:10:26,677 | 3833 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688610.673763, until=7) values = {'e0': []} {} {}
2021-10-20 00:10:26,678 | 3833 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:10:28,674 | 3833 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
