2021-11-17 08:37:07,617 | 2926 | tracing_net.net, __init__, 117 | INFO | set up on-demand mininet
2021-11-17 08:37:07,618 | 2926 | tracing_of_pipeline, start, 123 | INFO | OpenFlow Tracer Start
2021-11-17 08:37:07,626 | 2926 | tracing_net.net, start, 330 | INFO | mininet start
2021-11-17 08:37:07,627 | 2926 | tracing_of_pipeline.analyzer, start_analyzing, 141 | INFO | start analyzing interval (start_time = 1637138227.627607, interval = 2)
2021-11-17 08:37:07,635 | 2926 | tracing_net.net, add_switch, 134 | DEBUG | added the switch (s1)
2021-11-17 08:37:07,833 | 2926 | tracing_net.net, add_host, 182 | DEBUG | added the host (h1)
2021-11-17 08:37:07,892 | 2926 | tracing_net.net, add_link, 221 | DEBUG | added the link (l2) between s1 and h1
2021-11-17 08:37:07,945 | 2926 | tracing_net.net, add_switch, 134 | DEBUG | added the switch (s2)
2021-11-17 08:37:08,024 | 2926 | tracing_net.net, add_link, 221 | DEBUG | added the link (l1) between s1 and s2
2021-11-17 08:37:08,163 | 2926 | tracing_net.net, add_host, 182 | DEBUG | added the host (h2)
2021-11-17 08:37:08,274 | 2926 | tracing_net.net, add_link, 221 | DEBUG | added the link (l3) between s2 and h2
2021-11-17 08:37:08,406 | 2926 | tracing_net.net, add_host, 182 | DEBUG | added the host (h3)
2021-11-17 08:37:08,436 | 2926 | tracing_net.net, add_link, 221 | DEBUG | added the link (l4) between s1 and h3
2021-11-17 08:37:08,512 | 2926 | tracing_net.net, start_tracing, 541 | INFO | tracing start
2021-11-17 08:37:08,513 | 2926 | tracing_net.net, start_tracing, 543 | DEBUG | ipv6 is disable
2021-11-17 08:37:08,653 | 2926 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth1 edge=l2 processid=3094) started
2021-11-17 08:37:08,658 | 3094 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth1, edge=l2)
2021-11-17 08:37:08,666 | 2926 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth2 edge=l1 processid=3096) started
2021-11-17 08:37:08,672 | 3096 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth2, edge=l1)
2021-11-17 08:37:08,672 | 2926 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s2-eth2 edge=l3 processid=3098) started
2021-11-17 08:37:08,683 | 3098 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s2-eth2, edge=l3)
2021-11-17 08:37:08,689 | 2926 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth3 edge=l4 processid=3102) started
2021-11-17 08:37:08,691 | 2926 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-17 08:37:08,697 | 2926 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-17 08:37:08,713 | 3102 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth3, edge=l4)
2021-11-17 08:37:09,635 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:09,666 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:09,701 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:09,703 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:09,726 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:37:09,736 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:37:09,741 | 2926 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637138227.627607, until=0) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:37:09,742 | 2926 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=0)
2021-11-17 08:37:09,743 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l2
2021-11-17 08:37:09,748 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l1
2021-11-17 08:37:09,757 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l3
2021-11-17 08:37:09,759 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l4
2021-11-17 08:37:11,633 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:11,633 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:11,634 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:11,634 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:11,637 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:37:11,638 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:37:11,641 | 2926 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637138227.627607, until=1) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:37:11,641 | 2926 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=1)
2021-11-17 08:37:11,642 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l2
2021-11-17 08:37:11,642 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l1
2021-11-17 08:37:11,642 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l3
2021-11-17 08:37:11,643 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l4
2021-11-17 08:37:13,633 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:13,634 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:13,635 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:13,636 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:13,639 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:37:13,645 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:37:13,647 | 2926 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637138227.627607, until=2) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:37:13,647 | 2926 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=2)
2021-11-17 08:37:13,648 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l2
2021-11-17 08:37:13,648 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l1
2021-11-17 08:37:13,649 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l3
2021-11-17 08:37:13,650 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l4
2021-11-17 08:37:15,633 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:15,634 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:15,634 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:15,635 | 2926 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:37:15,636 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:37:15,637 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:37:15,637 | 2926 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637138227.627607, until=3) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:37:15,637 | 2926 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=3)
2021-11-17 08:37:15,638 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l2
2021-11-17 08:37:15,638 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l1
2021-11-17 08:37:15,638 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l3
2021-11-17 08:37:15,639 | 2926 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l4
