2021-09-22 01:47:42,112 | 3738 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-09-22 01:47:42,134 | 3738 | tracing_net.net, start, 309 | INFO | mininet start
2021-09-22 01:47:42,144 | 3738 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-09-22 01:47:42,311 | 3738 | tracing_net.net, add_host, 161 | DEBUG | added the host (h1)
2021-09-22 01:47:42,380 | 3738 | tracing_net.net, add_link, 200 | DEBUG | added the link (l2) between s1 and h1
2021-09-22 01:47:42,524 | 3738 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-09-22 01:47:42,579 | 3738 | tracing_net.net, add_link, 200 | DEBUG | added the link (l1) between s1 and s2
2021-09-22 01:47:42,667 | 3738 | tracing_net.net, add_host, 161 | DEBUG | added the host (h2)
2021-09-22 01:47:42,706 | 3738 | tracing_net.net, add_link, 200 | DEBUG | added the link (l3) between s2 and h2
2021-09-22 01:47:42,824 | 3738 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-09-22 01:47:42,828 | 3864 | tracing_net.util.packet_capture, start_capture, 58 | INFO | capture start on s1-eth1
2021-09-22 01:47:42,831 | 3738 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-09-22 01:47:42,836 | 3738 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-09-22 01:47:42,840 | 3866 | tracing_net.util.packet_capture, start_capture, 58 | INFO | capture start on s1-eth2
2021-09-22 01:47:42,840 | 3738 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-09-22 01:47:42,843 | 3869 | tracing_net.util.packet_capture, start_capture, 58 | INFO | capture start on s2-eth2
2021-09-22 01:47:42,862 | 3738 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
