2021-07-21 02:20:26,646 | 15650 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 02:20:26,652 | 15650 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 02:20:26,671 | 15650 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 02:20:26,784 | 15650 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 02:20:26,897 | 15650 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 02:20:26,980 | 15650 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 02:20:27,053 | 15650 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 02:20:27,217 | 15650 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 02:20:27,248 | 15650 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 02:20:27,528 | 15650 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 02:20:27,536 | 15770 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 02:20:27,537 | 15650 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 02:20:27,668 | 15772 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 02:20:27,647 | 15650 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 02:20:27,689 | 15650 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 02:20:27,718 | 15775 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 02:20:27,724 | 15650 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 02:20:27,853 | 15778 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:20:27,920 | 15780 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:20:28,728 | 15778 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:20:28,767 | 15780 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:20:28,811 | 15778 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834028.756624 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:20:28,843 | 15780 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834028.813692 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:20:29,730 | 15778 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:20:29,736 | 15650 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:20:29,738 | 15650 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:20:29,738 | 15650 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:20:29,740 | 15650 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 306 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 02:20:29,741 | 15650 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 306 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 02:20:29,741 | 15650 | tracing_of_pipeline.analyzer, _polling, 279 | DEBUG | polled (start_time=1626834027.734306, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 02:20:29,742 | 15650 | tracing_of_pipeline.analyzer, analyze, 164 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 02:20:29,742 | 15650 | tracing_of_pipeline.analyzer, analyze, 164 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 02:20:29,742 | 15650 | tracing_of_pipeline.analyzer, analyze, 164 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 02:20:29,750 | 15778 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834029.745981 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:20:29,767 | 15780 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:20:29,803 | 15780 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834029.784725 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:20:30,733 | 15778 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:20:30,741 | 15778 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834030.737965 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:20:30,767 | 15780 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:20:30,777 | 15780 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834030.772741 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:20:30,825 | 15780 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 02:20:30,825 | 15780 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 02:20:30,826 | 15778 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 02:20:30,826 | 15778 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 02:20:30,820 | 15772 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626834029.905168127 : <class 'pyshark.packet.packet.Packet'>
