2021-07-21 02:33:50,852 | 18129 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 02:33:50,865 | 18129 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 02:33:50,880 | 18129 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 02:33:51,014 | 18129 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 02:33:51,106 | 18129 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 02:33:51,186 | 18129 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 02:33:51,249 | 18129 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 02:33:51,451 | 18129 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 02:33:51,513 | 18129 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 02:33:51,840 | 18129 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 02:33:51,855 | 18129 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 02:33:51,853 | 18252 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 02:33:51,867 | 18129 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 02:33:51,870 | 18254 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 02:33:51,874 | 18129 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 02:33:51,883 | 18256 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 02:33:51,900 | 18129 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
