2021-11-17 08:58:11,397 | 9809 | tracing_net.net, __init__, 117 | INFO | set up on-demand mininet
2021-11-17 08:58:11,399 | 9809 | tracing_of_pipeline, start, 123 | INFO | OpenFlow Tracer Start
2021-11-17 08:58:11,405 | 9809 | tracing_net.net, start, 330 | INFO | mininet start
2021-11-17 08:58:11,407 | 9809 | tracing_of_pipeline.analyzer, start_analyzing, 141 | INFO | start analyzing interval (start_time = 1637139491.407568, interval = 2)
2021-11-17 08:58:11,410 | 9809 | tracing_net.net, add_switch, 134 | DEBUG | added the switch (s1)
2021-11-17 08:58:11,522 | 9809 | tracing_net.net, add_host, 182 | DEBUG | added the host (h1)
2021-11-17 08:58:11,586 | 9809 | tracing_net.net, add_link, 221 | DEBUG | added the link (l2) between s1 and h1
2021-11-17 08:58:11,643 | 9809 | tracing_net.net, add_switch, 134 | DEBUG | added the switch (s2)
2021-11-17 08:58:11,685 | 9809 | tracing_net.net, add_link, 221 | DEBUG | added the link (l1) between s1 and s2
2021-11-17 08:58:11,770 | 9809 | tracing_net.net, add_host, 182 | DEBUG | added the host (h2)
2021-11-17 08:58:11,807 | 9809 | tracing_net.net, add_link, 221 | DEBUG | added the link (l3) between s2 and h2
2021-11-17 08:58:11,879 | 9809 | tracing_net.net, add_host, 182 | DEBUG | added the host (h3)
2021-11-17 08:58:11,942 | 9809 | tracing_net.net, add_link, 221 | DEBUG | added the link (l4) between s1 and h3
2021-11-17 08:58:12,082 | 9809 | tracing_net.net, start_tracing, 541 | INFO | tracing start
2021-11-17 08:58:12,083 | 9809 | tracing_net.net, start_tracing, 543 | DEBUG | ipv6 is disable
2021-11-17 08:58:12,143 | 9809 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth1 edge=l2 processid=9976) started
2021-11-17 08:58:12,150 | 9809 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth2 edge=l1 processid=9978) started
2021-11-17 08:58:12,151 | 9976 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth1, edge=l2)
2021-11-17 08:58:12,156 | 9809 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s2-eth2 edge=l3 processid=9980) started
2021-11-17 08:58:12,159 | 9978 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth2, edge=l1)
2021-11-17 08:58:12,162 | 9809 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth3 edge=l4 processid=9982) started
2021-11-17 08:58:12,170 | 9809 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-17 08:58:12,174 | 9980 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s2-eth2, edge=l3)
2021-11-17 08:58:12,180 | 9809 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-17 08:58:12,186 | 9982 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth3, edge=l4)
2021-11-17 08:58:13,408 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:13,409 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:13,410 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:13,410 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:13,411 | 9809 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:58:13,414 | 9809 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:58:13,415 | 9809 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637139491.407568, until=0) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:58:13,415 | 9809 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=0)
2021-11-17 08:58:13,415 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l2
2021-11-17 08:58:13,416 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l1
2021-11-17 08:58:13,416 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l3
2021-11-17 08:58:13,416 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l4
2021-11-17 08:58:15,409 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:15,410 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:15,412 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:15,413 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:15,414 | 9809 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:58:15,415 | 9809 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:58:15,416 | 9809 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637139491.407568, until=1) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:58:15,416 | 9809 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=1)
2021-11-17 08:58:15,417 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l2
2021-11-17 08:58:15,418 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l1
2021-11-17 08:58:15,419 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l3
2021-11-17 08:58:15,419 | 9809 | tracing_of_pipeline.analyzer, analyze, 250 | DEBUG | Analyzing 1... No packet in edge l4
2021-11-17 08:58:17,409 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:17,410 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:17,410 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:17,411 | 9809 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:58:17,412 | 9809 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:58:17,413 | 9809 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:58:17,413 | 9809 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637139491.407568, until=2) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
