2021-07-21 02:18:07,387 | 14842 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 02:18:07,396 | 14842 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 02:18:07,406 | 14842 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 02:18:07,514 | 14842 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 02:18:07,581 | 14842 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 02:18:07,671 | 14842 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 02:18:07,835 | 14842 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 02:18:08,051 | 14842 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 02:18:08,149 | 14842 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 02:18:08,325 | 14842 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 02:18:08,337 | 14842 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 02:18:08,379 | 14967 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 02:18:08,455 | 14842 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 02:18:08,464 | 14969 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 02:18:08,473 | 14842 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 02:18:08,507 | 14972 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 02:18:08,539 | 14842 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 02:18:08,625 | 14977 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:18:08,645 | 14974 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:18:09,538 | 14974 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:18:09,584 | 14977 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:18:09,604 | 14974 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626833889.56402 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:18:09,620 | 14977 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626833889.609569 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:18:10,538 | 14974 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
