2021-07-21 03:08:34,164 | 4201 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 03:08:34,174 | 4201 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 03:08:34,186 | 4201 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 03:08:34,392 | 4201 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 03:08:34,483 | 4201 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 03:08:34,563 | 4201 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 03:08:34,640 | 4201 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 03:08:34,809 | 4201 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 03:08:34,878 | 4201 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 03:08:35,093 | 4201 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 03:08:35,108 | 4201 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 03:08:35,121 | 4323 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 03:08:35,135 | 4325 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 03:08:35,144 | 4201 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 03:08:35,194 | 4201 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 03:08:35,203 | 4329 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 03:08:35,226 | 4201 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 03:08:35,372 | 4335 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 03:08:35,421 | 4331 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
