2021-10-19 23:58:44,922 | 2900 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-19 23:58:44,925 | 2900 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-19 23:58:44,991 | 2900 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-19 23:58:47,009 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=0) values = {} {} {}
2021-10-19 23:58:49,000 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=1) values = {} {} {}
2021-10-19 23:58:51,005 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=2) values = {} {} {}
2021-10-19 23:58:52,135 | 2916 | tracing_net.api.ws_server, connect, 280 | INFO | connect sid=tBqGysV1PtSFK-MyAAAB
2021-10-19 23:58:53,000 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=3) values = {} {} {}
2021-10-19 23:58:55,010 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=4) values = {} {} {}
2021-10-19 23:58:57,020 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=5) values = {} {} {}
2021-10-19 23:58:59,001 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=6) values = {} {} {}
2021-10-19 23:59:01,018 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=7) values = {} {} {}
2021-10-19 23:59:03,021 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=8) values = {} {} {}
2021-10-19 23:59:05,010 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=9) values = {} {} {}
2021-10-19 23:59:07,003 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=10) values = {} {} {}
2021-10-19 23:59:09,002 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=11) values = {} {} {}
2021-10-19 23:59:11,005 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=12) values = {} {} {}
2021-10-19 23:59:13,000 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=13) values = {} {} {}
2021-10-19 23:59:14,999 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=14) values = {} {} {}
2021-10-19 23:59:17,002 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=15) values = {} {} {}
2021-10-19 23:59:19,001 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=16) values = {} {} {}
2021-10-19 23:59:20,999 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=17) values = {} {} {}
2021-10-19 23:59:23,001 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=18) values = {} {} {}
2021-10-19 23:59:25,000 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=19) values = {} {} {}
2021-10-19 23:59:26,999 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=20) values = {} {} {}
2021-10-19 23:59:28,999 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=21) values = {} {} {}
2021-10-19 23:59:31,005 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=22) values = {} {} {}
2021-10-19 23:59:33,000 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=23) values = {} {} {}
2021-10-19 23:59:34,999 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=24) values = {} {} {}
2021-10-19 23:59:37,004 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=25) values = {} {} {}
2021-10-19 23:59:39,012 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=26) values = {} {} {}
2021-10-19 23:59:41,002 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=27) values = {} {} {}
2021-10-19 23:59:43,000 | 2900 | tracing_of_pipeline.analyzer, _polling, 375 | DEBUG | polled repository (start_time=1634687924.998503, until=28) values = {} {} {}
