2021-07-21 01:50:47,790 | 12908 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 01:50:47,798 | 12908 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 01:50:47,816 | 12908 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 01:50:47,947 | 12908 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 01:50:48,051 | 12908 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 01:50:48,203 | 12908 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 01:50:48,296 | 12908 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 01:50:48,407 | 12908 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 01:50:48,585 | 12908 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 01:50:49,018 | 12908 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 01:50:49,054 | 12908 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 01:50:49,053 | 13030 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 01:50:49,081 | 13032 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 01:50:49,102 | 12908 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 01:50:49,110 | 12908 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 01:50:49,113 | 13036 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 01:50:49,136 | 12908 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 01:50:49,315 | 13042 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:50:49,325 | 13038 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:50:50,154 | 13038 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:50:50,191 | 13042 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:50:50,214 | 13042 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832250.202528 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:50:50,216 | 13038 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832250.180828 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:50:51,152 | 13038 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:50:51,192 | 13042 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:50:51,214 | 12908 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:50:51,215 | 12908 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:50:51,216 | 12908 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:50:51,217 | 12908 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 282 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:50:51,218 | 12908 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 282 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:50:51,219 | 12908 | tracing_of_pipeline.analyzer, _polling, 255 | DEBUG | polled (start_time=1626832249.199457, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:50:51,220 | 12908 | tracing_of_pipeline.analyzer, analyze, 140 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:50:51,220 | 12908 | tracing_of_pipeline.analyzer, analyze, 140 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:50:51,221 | 12908 | tracing_of_pipeline.analyzer, analyze, 140 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 01:50:51,228 | 13038 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832251.200378 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:50:51,261 | 13042 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832251.20662 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:50:52,150 | 13038 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:50:52,174 | 13038 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832252.16362 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:50:52,191 | 13042 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:50:52,229 | 13042 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832252.209419 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:50:52,549 | 13032 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626832252.211226527 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:50:52,748 | 13030 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626832251.931368783 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:50:53,187 | 13038 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:50:53,191 | 13042 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:50:53,213 | 13038 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832253.201536 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
