2021-07-21 00:06:10,063 | 5986 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 00:06:10,082 | 5986 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 00:06:10,087 | 5986 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 00:06:10,470 | 5986 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 00:06:10,701 | 5986 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 00:06:11,085 | 5986 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 00:06:11,257 | 5986 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 00:06:12,250 | 5986 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 00:06:12,425 | 5986 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 00:06:12,787 | 5986 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 00:06:12,801 | 5986 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 00:06:12,824 | 6110 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 00:06:12,833 | 6108 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 00:06:12,835 | 5986 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 00:06:12,864 | 5986 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 00:06:12,887 | 6112 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 00:06:12,922 | 5986 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 00:06:13,027 | 6117 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:06:13,284 | 6122 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:06:13,933 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:14,106 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825974.065622 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:14,151 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:14,313 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825974.224325 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:14,930 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:15,058 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:15,059 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:15,059 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:15,088 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:06:15,249 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825975.138094 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:15,249 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:06:15,250 | 5986 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626825973.032623, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:06:15,251 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:06:15,252 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:06:15,252 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:06:15,188 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:15,593 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825975.581896 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:15,925 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:15,960 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825975.942902 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:16,164 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:16,214 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825976.193795 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:16,983 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:17,062 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:17,063 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:17,063 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:17,063 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:06:17,064 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:06:17,064 | 5986 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626825973.032623, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:06:17,065 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:06:17,065 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:06:17,065 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:06:17,085 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825977.085687 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:17,235 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:17,390 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825977.334129 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:17,921 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:18,152 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:18,293 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825978.15233 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:18,741 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825978.672402 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:18,935 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:19,039 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:19,046 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:19,047 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:19,050 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:06:19,051 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:06:19,183 | 5986 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626825973.032623, until=2) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:06:19,168 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:19,187 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:06:19,249 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:06:19,272 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:06:19,290 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825979.178076 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:19,400 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825979.359888 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:19,919 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:20,150 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:20,254 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825980.154284 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:20,285 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825980.2567 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:20,922 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:21,035 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:21,041 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:21,043 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:21,171 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:21,062 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:06:21,226 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:06:21,234 | 5986 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626825973.032623, until=3) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:06:21,238 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:06:21,238 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:06:21,257 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:06:21,344 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825981.28785 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:21,442 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825981.342595 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:21,940 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:22,154 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:22,398 | 6122 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825982.19513 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:22,626 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825982.223462 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:22,919 | 6117 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:06:22,997 | 6117 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626825982.936731 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:06:23,035 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:23,166 | 6122 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:06:23,063 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:23,263 | 5986 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:06:23,265 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:06:23,268 | 5986 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:06:23,268 | 5986 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626825973.032623, until=4) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:06:23,271 | 5986 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
