2021-07-21 02:23:21,274 | 16409 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 02:23:21,279 | 16409 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 02:23:21,286 | 16409 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 02:23:21,413 | 16409 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 02:23:21,500 | 16409 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 02:23:21,620 | 16409 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 02:23:21,751 | 16409 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 02:23:22,144 | 16409 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 02:23:22,230 | 16409 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 02:23:22,580 | 16409 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 02:23:22,585 | 16409 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 02:23:22,592 | 16532 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 02:23:22,595 | 16409 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 02:23:22,600 | 16409 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 02:23:22,604 | 16534 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 02:23:22,605 | 16536 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 02:23:22,617 | 16409 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 02:23:22,685 | 16540 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:23:22,723 | 16544 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:23:23,665 | 16544 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:23:23,696 | 16540 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:23:23,828 | 16544 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834203.804026 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:23:23,941 | 16540 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834203.871047 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:23:24,625 | 16540 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:23:24,630 | 16409 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:23:24,635 | 16409 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:23:24,636 | 16409 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:23:24,637 | 16409 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 307 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 02:23:24,639 | 16409 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 307 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 02:23:24,643 | 16409 | tracing_of_pipeline.analyzer, _polling, 280 | DEBUG | polled (start_time=1626834202.630232, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 02:23:24,647 | 16409 | tracing_of_pipeline.analyzer, analyze, 165 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 02:23:24,651 | 16409 | tracing_of_pipeline.analyzer, analyze, 165 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 02:23:24,655 | 16409 | tracing_of_pipeline.analyzer, analyze, 165 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 02:23:24,659 | 16544 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:23:24,707 | 16540 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834204.657164 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:23:24,721 | 16544 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834204.697731 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:23:25,625 | 16540 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:23:25,636 | 16540 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834205.631471 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:23:25,659 | 16544 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:23:25,668 | 16544 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626834205.664888 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:23:26,626 | 16540 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:23:26,630 | 16409 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:23:26,631 | 16409 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:23:26,632 | 16409 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:23:26,633 | 16409 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 307 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 02:23:26,634 | 16409 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 307 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 02:23:26,634 | 16409 | tracing_of_pipeline.analyzer, _polling, 280 | DEBUG | polled (start_time=1626834202.630232, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 02:23:26,635 | 16409 | tracing_of_pipeline.analyzer, analyze, 165 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 02:23:26,635 | 16409 | tracing_of_pipeline.analyzer, analyze, 165 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 02:23:26,635 | 16409 | tracing_of_pipeline.analyzer, analyze, 165 | WARNING | Fuck!!!!!!!! s2-eth2
