2021-07-21 00:52:04,584 | 4920 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 00:52:04,589 | 4920 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 00:52:04,595 | 4920 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 00:52:04,734 | 4920 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 00:52:04,800 | 4920 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 00:52:04,885 | 4920 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 00:52:04,944 | 4920 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 00:52:05,105 | 4920 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 00:52:05,178 | 4920 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 00:52:05,346 | 4920 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 00:52:05,361 | 4920 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 00:52:05,363 | 5042 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 00:52:05,378 | 4920 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 00:52:05,383 | 4920 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 00:52:05,394 | 5044 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 00:52:05,431 | 5046 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 00:52:05,449 | 4920 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 00:52:05,497 | 5050 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:52:05,522 | 5053 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:52:06,458 | 5050 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:52:06,476 | 5053 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:52:06,514 | 5050 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828726.484485 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:06,532 | 5053 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828726.500898 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:07,458 | 5050 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:52:07,464 | 4920 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:52:07,465 | 4920 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:52:07,465 | 4920 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:52:07,466 | 4920 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 277 | ERROR | Failed to get datapath_id s1
2021-07-21 00:52:07,466 | 4920 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 277 | ERROR | Failed to get datapath_id s2
2021-07-21 00:52:07,466 | 4920 | tracing_of_pipeline.analyzer, _polling, 248 | DEBUG | polled (start_time=1626828725.463754, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:52:07,467 | 4920 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:52:07,468 | 4920 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:52:07,468 | 4920 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:52:07,472 | 5050 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828727.462882 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:07,475 | 5053 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:52:07,484 | 5053 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828727.480347 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:07,978 | 5046 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626828727.486123623 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:52:08,364 | 5044 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626828727.734477900 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:52:08,523 | 5050 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:52:08,486 | 5053 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:52:08,577 | 5050 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828728.550303 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:08,588 | 5042 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626828727.793995173 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:52:08,629 | 5053 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828728.57449 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:08,632 | 5044 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626828728.177292511 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:52:08,850 | 5046 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626828727.835528082 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:52:09,475 | 4920 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 277 | ERROR | Failed to get datapath_id s1
2021-07-21 00:52:09,474 | 5050 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:52:09,476 | 4920 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 277 | ERROR | Failed to get datapath_id s2
2021-07-21 00:52:09,476 | 5053 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:52:09,478 | 4920 | tracing_of_pipeline.analyzer, _polling, 248 | DEBUG | polled (start_time=1626828725.463754, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:52:09,483 | 4920 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:52:09,484 | 4920 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:52:09,484 | 4920 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:52:09,487 | 5050 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828729.483822 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:52:09,492 | 5053 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626828729.488203 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
