2021-07-21 01:14:49,098 | 7355 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 01:14:49,104 | 7355 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 01:14:49,107 | 7355 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 01:14:49,305 | 7355 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 01:14:49,394 | 7355 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 01:14:49,510 | 7355 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 01:14:49,609 | 7355 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 01:14:49,739 | 7355 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 01:14:49,780 | 7355 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 01:14:50,019 | 7355 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 01:14:50,028 | 7355 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 01:14:50,040 | 7478 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 01:14:50,047 | 7480 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 01:14:50,060 | 7355 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 01:14:50,072 | 7355 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 01:14:50,074 | 7482 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 01:14:50,102 | 7355 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 01:14:50,362 | 7489 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:14:50,363 | 7486 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:14:51,124 | 7486 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:14:51,157 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830091.145272 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:14:51,224 | 7489 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:14:51,280 | 7489 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830091.256668 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:14:52,123 | 7486 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:14:52,140 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830092.134449 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:14:52,142 | 7355 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:14:52,143 | 7355 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:14:52,144 | 7355 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:14:52,145 | 7355 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 275 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:14:52,146 | 7355 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 275 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:14:52,146 | 7355 | tracing_of_pipeline.analyzer, _polling, 248 | DEBUG | polled (start_time=1626830090.118623, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:14:52,148 | 7355 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:14:52,149 | 7355 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:14:52,149 | 7355 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 01:14:52,223 | 7489 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:14:52,231 | 7489 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830092.227064 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:14:52,366 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.131156798 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,424 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.155241432 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,450 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.163281811 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,598 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.369033254 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,641 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.502377696 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,715 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.368983374 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,772 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.551747422 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,790 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.569779559 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,860 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.525337097 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:52,965 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.611304222 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:53,124 | 7486 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:14:53,136 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830093.132154 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:14:53,223 | 7489 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:14:53,235 | 7489 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830093.229517 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:14:53,380 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.690025322 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:53,425 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.337921802 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:53,776 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830092.756927026 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:53,831 | 7486 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 01:14:53,832 | 7486 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 01:14:53,832 | 7489 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 01:14:53,833 | 7489 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 01:14:53,883 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830093.338920875 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,144 | 7486 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:14:54,145 | 7355 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 275 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:14:54,146 | 7355 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 275 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:14:54,146 | 7355 | tracing_of_pipeline.analyzer, _polling, 248 | DEBUG | polled (start_time=1626830090.118623, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:14:54,147 | 7355 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:14:54,148 | 7355 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:14:54,148 | 7355 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 01:14:54,155 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830094.150498 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=0.325s, table=0, n_packets=0, n_bytes=0, priority=0 actions=CONTROLLER:65535']
2021-07-21 01:14:54,167 | 7355 | tracing_net.flowtable.table_repository, add, 88 | DEBUG | Table repo added table <FlowTables(datapath=0, timestamp=1626830094.150498, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-07-21 01:14:54,167 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 78 | DEBUG | parsed result to table 1626830094.150498 : <FlowTables(datapath=0, timestamp=1626830094.150498, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-07-21 01:14:54,229 | 7489 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:14:54,243 | 7489 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830094.239927 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=0.412s, table=0, n_packets=1, n_bytes=213, priority=0 actions=CONTROLLER:65535']
2021-07-21 01:14:54,253 | 7355 | tracing_net.flowtable.table_repository, add, 88 | DEBUG | Table repo added table <FlowTables(datapath=0, timestamp=1626830094.239927, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-07-21 01:14:54,253 | 7489 | tracing_net.flowtable.flow_monitor, read_dump_flow, 78 | DEBUG | parsed result to table 1626830094.239927 : <FlowTables(datapath=0, timestamp=1626830094.239927, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-07-21 01:14:54,385 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1626830094.379484 local_port=43830 datapath_id=1>
2021-07-21 01:14:54,386 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(3504460417)) timestamp=1626830094.383325 local_port=43830 datapath_id=1>
2021-07-21 01:14:54,405 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830093.663165147 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,540 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830093.314220995 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,547 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830094.339681340 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,628 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1626830094.618835 local_port=43830 datapath_id=1>
2021-07-21 01:14:54,640 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(3504460418)) timestamp=1626830094.629954 local_port=43830 datapath_id=1>
2021-07-21 01:14:54,649 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1626830094.64234 local_port=43832 datapath_id=2>
2021-07-21 01:14:54,653 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(3620464157)) timestamp=1626830094.651234 local_port=43832 datapath_id=2>
2021-07-21 01:14:54,671 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830094.370640115 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,700 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1626830094.696558 local_port=43832 datapath_id=2>
2021-07-21 01:14:54,703 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(3620464158)) timestamp=1626830094.701377 local_port=43832 datapath_id=2>
2021-07-21 01:14:54,803 | 7478 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830094.383501883 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,855 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830093.728799080 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,860 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830094.650564281 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,864 | 7482 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830094.701292656 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:54,921 | 7480 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830094.629534222 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:14:55,119 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_IN of_msg=PacketIn(xid=UBInt32(0)) timestamp=1626830095.110822 local_port=43830 datapath_id=1>
2021-07-21 01:14:55,123 | 7486 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:14:55,125 | 7355 | tracing_of_pipeline, _handle_child_conn, 113 | DEBUG | get from ofcapture <Message msg_name=OFPT_PACKET_OUT of_msg=PacketOut(xid=UBInt32(3504460419)) timestamp=1626830095.118319 local_port=43830 datapath_id=1>
2021-07-21 01:14:55,135 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830095.130766 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=1.305s, table=0, n_packets=2, n_bytes=177, priority=0 actions=CONTROLLER:65535']
2021-07-21 01:14:55,136 | 7486 | tracing_net.flowtable.flow_monitor, read_dump_flow, 78 | DEBUG | parsed result to table 1626830095.130766 : <FlowTables(datapath=0, timestamp=1626830095.130766, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-07-21 01:14:55,137 | 7355 | tracing_net.flowtable.table_repository, add, 88 | DEBUG | Table repo added table <FlowTables(datapath=0, timestamp=1626830095.130766, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
