2021-10-20 04:15:55,264 | 5241 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 04:15:55,266 | 5241 | tracing_of_pipeline, start, 108 | INFO | OpenFlow Tracer Start
2021-10-20 04:15:55,282 | 5241 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 04:15:55,286 | 5241 | tracing_of_pipeline.analyzer, start_analyzing, 103 | INFO | start analyzing
2021-10-20 04:15:55,299 | 5241 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-20 04:15:55,428 | 5241 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-20 04:15:55,507 | 5241 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s0 and h0
2021-10-20 04:15:55,573 | 5241 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 04:15:55,649 | 5241 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s0 and s1
2021-10-20 04:15:55,772 | 5241 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 04:15:55,796 | 5241 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s1 and h1
2021-10-20 04:15:55,866 | 5241 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-20 04:15:55,867 | 5241 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-20 04:15:55,916 | 5241 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s0-eth1:5381) started
2021-10-20 04:15:55,927 | 5241 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s0-eth2:5383) started
2021-10-20 04:15:55,922 | 5381 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s0-eth1
2021-10-20 04:15:55,933 | 5383 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s0-eth2
2021-10-20 04:15:55,937 | 5241 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:5385) started
