2021-10-19 14:24:21,014 | 3906 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-19 14:24:21,017 | 3906 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-19 14:24:21,037 | 3906 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-19 14:24:23,014 | 3918 | tracing_net.api.ws_server, connect, 274 | INFO | connect sid=WbnXOw45V_SMzHljAAAB
2021-10-19 14:24:27,160 | 3918 | tracing_net.api.ws_server, emit2net, 109 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_SWITCH, param={'name': 's0', 'dpid': ''})
2021-10-19 14:24:27,165 | 3906 | tracing_net.api.ws_server, get_from_client, 123 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_switch', 'param': {'name': 's0', 'dpid': ''}})
2021-10-19 14:24:27,169 | 3906 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-19 14:24:28,307 | 3918 | tracing_net.api.ws_server, emit2net, 109 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h0', 'ip': '', 'mac': ''})
2021-10-19 14:24:28,468 | 3906 | tracing_net.api.ws_server, get_from_client, 123 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h0', 'ip': '', 'mac': ''}})
2021-10-19 14:24:28,469 | 3906 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-19 14:24:29,319 | 3918 | tracing_net.api.ws_server, emit2net, 109 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'})
2021-10-19 14:24:29,332 | 3906 | tracing_net.api.ws_server, get_from_client, 123 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'}})
2021-10-19 14:24:29,337 | 3906 | tracing_net.net, add_link, 203 | DEBUG | added the link (e0) between h0 and s0
2021-10-19 14:24:31,260 | 3918 | tracing_net.api.ws_server, emit2net, 109 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h1', 'ip': '', 'mac': ''})
2021-10-19 14:24:31,264 | 3906 | tracing_net.api.ws_server, get_from_client, 123 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h1', 'ip': '', 'mac': ''}})
2021-10-19 14:24:31,301 | 3906 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-19 14:24:32,305 | 3918 | tracing_net.api.ws_server, emit2net, 109 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e1', 'host_name1': 'h1', 'host_name2': 's0'})
2021-10-19 14:24:32,311 | 3906 | tracing_net.api.ws_server, get_from_client, 123 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e1', 'host_name1': 'h1', 'host_name2': 's0'}})
2021-10-19 14:24:32,319 | 3906 | tracing_net.net, add_link, 203 | DEBUG | added the link (e1) between h1 and s0
2021-10-19 14:24:46,599 | 3918 | tracing_net.api.ws_server, emit2net, 109 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.START_TRACING, param={})
2021-10-19 14:24:46,607 | 3906 | tracing_net.api.ws_server, get_from_client, 123 | DEBUG | MessageHub receives messages from clients. (response={'event': 'start_tracing', 'param': {}})
2021-10-19 14:24:46,609 | 3906 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-19 14:24:46,609 | 3906 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-19 14:24:46,648 | 3906 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (h0-eth0:None) started
2021-10-19 14:24:46,657 | 3906 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (h1-eth0:None) started
2021-10-19 14:24:46,657 | 4015 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on h0-eth0
2021-10-19 14:24:46,661 | 3906 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s0
2021-10-19 14:24:46,670 | 4017 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on h1-eth0
2021-10-19 14:24:46,730 | 4020 | tracing_net.flowtable.flow_monitor, flow_monitor, 99 | DEBUG | flow monitor get result NXST_FLOW_MONITOR reply (xid=0x4):
2021-10-19 14:24:46,731 | 4020 | tracing_net.flowtable.flow_monitor, flow_monitor, 99 | DEBUG | flow monitor get result event=ADDED table=0 cookie=0 actions=CONTROLLER:65535
2021-10-19 14:24:47,689 | 4020 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 14:24:47,719 | 4020 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634653487.698653 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=20.049s, table=0, n_packets=14, n_bytes=1132, priority=0 actions=CONTROLLER:65535']
2021-10-19 14:24:47,732 | 4020 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634653487.698653 : <FlowTables(datapath=0, timestamp=1634653487.698653, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 14:24:47,739 | 3906 | tracing_net.flowtable.table_repository, add, 91 | DEBUG | flow table update to new_table=<FlowTables(datapath=0, timestamp=1634653487.698653, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])> on switch = s0
2021-10-19 14:24:48,685 | 4020 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 14:24:48,694 | 4020 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634653488.69006 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=21.027s, table=0, n_packets=14, n_bytes=1132, priority=0 actions=CONTROLLER:65535']
2021-10-19 14:24:48,695 | 4020 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634653488.69006 : <FlowTables(datapath=0, timestamp=1634653488.69006, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 14:24:49,685 | 4020 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-19 14:24:49,699 | 4020 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634653489.694291 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):', ' cookie=0x0, duration=22.031s, table=0, n_packets=14, n_bytes=1132, priority=0 actions=CONTROLLER:65535']
2021-10-19 14:24:49,701 | 4020 | tracing_net.flowtable.flow_monitor, read_dump_flow, 80 | DEBUG | parsed dump flows result to table 1634653489.694291 : <FlowTables(datapath=0, timestamp=1634653489.694291, flows=[<Flow(table=0, priority=0, match={}, actions=[<InstructionApplyAction type=4>])>])>
2021-10-19 14:24:50,685 | 4020 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
