2021-07-21 00:37:49,378 | 3402 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 00:37:49,388 | 3402 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 00:37:49,402 | 3402 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 00:37:49,600 | 3402 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 00:37:49,689 | 3402 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 00:37:49,883 | 3402 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 00:37:49,985 | 3402 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 00:37:50,412 | 3402 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 00:37:50,560 | 3402 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 00:37:50,689 | 3402 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 00:37:50,697 | 3525 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 00:37:50,701 | 3402 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 00:37:50,713 | 3527 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 00:37:50,713 | 3402 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 00:37:50,722 | 3402 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 00:37:50,734 | 3402 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 00:37:50,737 | 3530 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 00:37:50,823 | 3533 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
