2021-07-21 00:25:27,150 | 2926 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 00:25:27,170 | 2926 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 00:25:27,184 | 2926 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 00:25:27,371 | 2926 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 00:25:27,434 | 2926 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 00:25:27,495 | 2926 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 00:25:27,587 | 2926 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 00:25:27,836 | 2926 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 00:25:27,904 | 2926 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 00:25:28,056 | 2926 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 00:25:28,080 | 2926 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 00:25:28,085 | 3050 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 00:25:28,092 | 2926 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 00:25:28,101 | 2926 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 00:25:28,100 | 3053 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 00:25:28,109 | 3055 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 00:25:28,172 | 2926 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 00:25:28,670 | 3062 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:25:28,672 | 3058 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:25:29,184 | 3058 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:25:29,210 | 3062 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:25:29,234 | 3058 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827129.190412 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:29,240 | 3062 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827129.228251 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:30,185 | 3058 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:25:30,191 | 2926 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:25:30,191 | 2926 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:25:30,192 | 2926 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:25:30,193 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:25:30,194 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:25:30,194 | 2926 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626827128.189981, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:25:30,195 | 2926 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:25:30,195 | 2926 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:25:30,196 | 2926 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:25:30,207 | 3058 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827130.197311 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:30,210 | 3062 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:25:30,225 | 3062 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827130.214723 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:31,184 | 3058 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:25:31,210 | 3062 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:25:31,283 | 3062 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827131.225896 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:31,293 | 3058 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827131.211175 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:32,184 | 3058 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:25:32,190 | 2926 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:25:32,194 | 2926 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:25:32,193 | 3058 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827132.189907 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:32,194 | 2926 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 00:25:32,195 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s1
2021-07-21 00:25:32,195 | 2926 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | ERROR | Failed to get datapath_id s2
2021-07-21 00:25:32,196 | 2926 | tracing_of_pipeline.analyzer, _polling, 247 | DEBUG | polled (start_time=1626827128.189981, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {}
2021-07-21 00:25:32,203 | 2926 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 00:25:32,203 | 2926 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 00:25:32,204 | 2926 | tracing_of_pipeline.analyzer, analyze, 133 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 00:25:32,210 | 3062 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:25:32,234 | 3062 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827132.218851 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:33,184 | 3058 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:25:33,192 | 3058 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827133.188064 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:33,210 | 3062 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:25:33,218 | 3062 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626827133.214302 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:25:33,407 | 3053 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827132.674527440 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,456 | 3053 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.187367929 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,670 | 3050 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827132.420156667 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,680 | 3055 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827132.390331187 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,710 | 3050 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.443319359 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,727 | 3055 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.443308108 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,735 | 3055 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.443325772 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,853 | 3058 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 00:25:33,855 | 3058 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 00:25:33,855 | 3062 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 00:25:33,858 | 3062 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 00:25:33,926 | 3050 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.593801610 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,932 | 3053 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.208632764 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:33,966 | 2926 | tracing_of_pipeline, _handle_child_conn, 110 | DEBUG | get from ofcapture b'\x80\x04\x95A\x05\x00\x00\x00\x00\x00\x00\x8c\x0butil.packet\x94\x8c\x05OFMsg\x94\x93\x94)\x81\x94}\x94(\x8c\ttimestamp\x94GA\xd8=\xda_}K\x1f\x8c\x08local_ip\x94\x8c\t127.0.0.1\x94\x8c\tremote_ip\x94\x8c\t127.0.0.1\x94\x8c\nlocal_port\x94M\n\x9c\x8c\x0bremote_port\x94M\xe9\x19\x8c\x04data\x94Cp\x04\n\x00p\x00\x00\x00\x00\xff\xff\xff\xff\x00F\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x01\x00\x0c\x80\x00\x00\x04\x00\x00\x00\x01\x00\x00\x00\x00\x00\x0033\x00\x00\x00\x02F#\xabO;\xcc\x86\xdd`\x00\x00\x00\x00\x10:\xff\xfe\x80\x00\x00\x00\x00\x00\x00D#\xab\xff\xfeO;\xcc\xff\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x85\x00$\xb0\x00\x00\x00\x00\x01\x01F#\xabO;\xcc\x94\x8c\x11switch2controller\x94\x88\x8c\x08msg_name\x94\x8c\x0eOFPT_PACKET_IN\x94\x8c\x06of_msg\x94\x8c!pyof.v0x04.asynchronous.packet_in\x94\x8c\x08PacketIn\x94\x93\x94)\x81\x94}\x94(\x8c\x06header\x94\x8c\x18pyof.v0x04.common.header\x94\x8c\x06Header\x94\x93\x94)\x81\x94}\x94(\x8c\x07version\x94\x8c\x1bpyof.foundation.basic_types\x94\x8c\x06UBInt8\x94\x93\x94)\x81\x94}\x94(\x8c\x06_value\x94K\x04\x8c\x08enum_ref\x94Nub\x8c\x0cmessage_type\x94h\x18\x8c\x04Type\x94\x93\x94K\n\x85\x94R\x94\x8c\x06length\x94h\x1e\x8c\x07UBInt16\x94\x93\x94)\x81\x94}\x94(h#Kph$Nub\x8c\x03xid\x94h\x1e\x8c\x07UBInt32\x94\x93\x94)\x81\x94}\x94(h#K\x00h$Nubub\x8c\tbuffer_id\x94h1)\x81\x94}\x94(h#\x8a\x05\xff\xff\xff\xff\x00h$Nub\x8c\ttotal_len\x94h,)\x81\x94}\x94(h#KFh$Nub\x8c\x06reason\x94h )\x81\x94}\x94(h#h\x12\x8c\x0ePacketInReason\x94\x93\x94K\x00\x85\x94R\x94h$h>ub\x8c\x08table_id\x94h )\x81\x94}\x94(h#K\x00h$Nub\x8c\x06cookie\x94h\x1e\x8c\x07UBInt64\x94\x93\x94)\x81\x94}\x94(h#K\x00h$Nub\x8c\x05match\x94\x8c\x1cpyof.v0x04.common.flow_match\x94\x8c\x05Match\x94\x93\x94)\x81\x94}\x94(\x8c\nmatch_type\x94h,)\x81\x94}\x94(h#hJ\x8c\tMatchType\x94\x93\x94K\x01\x85\x94R\x94h$hSubh*h,)\x81\x94}\x94(h#K\x0ch$Nub\x8c\x10oxm_match_fields\x94h\x1e\x8c\rFixedTypeList\x94\x93\x94)\x81\x94hJ\x8c\x06OxmTLV\x94\x93\x94)\x81\x94}\x94(\x8c\toxm_class\x94h,)\x81\x94}\x94(h#hJ\x8c\x08OxmClass\x94\x93\x94M\x00\x80\x85\x94R\x94h$hdub\x8c\x12oxm_field_and_mask\x94h )\x81\x94}\x94(h#K\x00h$Nub\x8c\noxm_length\x94h )\x81\x94}\x94(h#K\x04h$Nub\x8c\toxm_value\x94C\x04\x00\x00\x00\x01\x94\x8c\toxm_field\x94hJ\x8c\x10OxmOfbMatchField\x94\x93\x94K\x00\x85\x94R\x94\x8c\x0boxm_hasmask\x94\x89uba}\x94\x8c\x0b_pyof_class\x94h]sbub\x8c\x03pad\x94h\x1e\x8c\x03Pad\x94\x93\x94)\x81\x94}\x94(h#Nh$N\x8c\x07_length\x94K\x02ubh\x0ch\x1e\x8c\nBinaryData\x94\x93\x94)\x81\x94}\x94(h#CF33\x00\x00\x00\x02F#\xabO;\xcc\x86\xdd`\x00\x00\x00\x00\x10:\xff\xfe\x80\x00\x00\x00\x00\x00\x00D#\xab\xff\xfeO;\xcc\xff\x02\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x00\x02\x85\x00$\xb0\x00\x00\x00\x00\x01\x01F#\xabO;\xcc\x94h$Nububub.'
2021-07-21 00:25:34,182 | 3053 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626827133.850042623 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 00:25:34,184 | 3058 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
