2021-11-17 04:43:11,293 | 3194 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-11-17 04:43:11,294 | 3194 | tracing_of_pipeline, start, 123 | INFO | OpenFlow Tracer Start
2021-11-17 04:43:11,302 | 3194 | tracing_net.net, start, 312 | INFO | mininet start
2021-11-17 04:43:11,308 | 3194 | tracing_of_pipeline.analyzer, start_analyzing, 141 | INFO | start analyzing interval (start_time = 1637124191.308076, interval = 2)
2021-11-17 04:43:11,312 | 3194 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-11-17 04:43:11,477 | 3194 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-11-17 04:43:11,532 | 3194 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-11-17 04:43:11,574 | 3194 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-11-17 04:43:11,629 | 3194 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-11-17 04:43:11,700 | 3194 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-11-17 04:43:11,732 | 3194 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-11-17 04:43:11,823 | 3194 | tracing_net.net, add_host, 164 | DEBUG | added the host (h3)
2021-11-17 04:43:11,878 | 3194 | tracing_net.net, add_link, 203 | DEBUG | added the link (l4) between s1 and h3
2021-11-17 04:43:11,970 | 3194 | tracing_net.net, start_tracing, 526 | INFO | tracing start
2021-11-17 04:43:11,971 | 3194 | tracing_net.net, start_tracing, 528 | DEBUG | ipv6 is disable
2021-11-17 04:43:12,074 | 3194 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth1:3363) started
2021-11-17 04:43:12,076 | 3363 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth1
2021-11-17 04:43:12,083 | 3194 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:3365) started
2021-11-17 04:43:12,088 | 3365 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth2
2021-11-17 04:43:12,090 | 3194 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s2-eth2:3367) started
2021-11-17 04:43:12,099 | 3367 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s2-eth2
2021-11-17 04:43:12,107 | 3194 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth3:3370) started
2021-11-17 04:43:12,112 | 3194 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-17 04:43:12,115 | 3370 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth3
2021-11-17 04:43:12,121 | 3194 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-17 04:43:13,131 | 3373 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-17 04:43:13,147 | 3377 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-11-17 04:43:13,310 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:13,310 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:13,311 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:13,311 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:13,313 | 3194 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 598 | DEBUG | tmp_p = [], s_dpip = 1
2021-11-17 04:43:13,314 | 3194 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 598 | DEBUG | tmp_p = [], s_dpip = 2
2021-11-17 04:43:13,314 | 3194 | tracing_of_pipeline.analyzer, _polling, 551 | DEBUG | polled repository (start_time=1637124191.308076, until=0) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 04:43:13,314 | 3194 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=0)
2021-11-17 04:43:13,315 | 3194 | tracing_of_pipeline.analyzer, analyze, 249 | WARNING | No packet in edge l2
2021-11-17 04:43:13,318 | 3194 | tracing_of_pipeline.analyzer, analyze, 249 | WARNING | No packet in edge l1
2021-11-17 04:43:13,318 | 3194 | tracing_of_pipeline.analyzer, analyze, 249 | WARNING | No packet in edge l3
2021-11-17 04:43:13,321 | 3194 | tracing_of_pipeline.analyzer, analyze, 249 | WARNING | No packet in edge l4
2021-11-17 04:43:14,130 | 3373 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-17 04:43:14,147 | 3377 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-11-17 04:43:15,131 | 3373 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-17 04:43:15,147 | 3377 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-11-17 04:43:15,309 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:15,309 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:15,310 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:15,310 | 3194 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-17 04:43:15,314 | 3194 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 598 | DEBUG | tmp_p = [], s_dpip = 1
2021-11-17 04:43:15,317 | 3194 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 598 | DEBUG | tmp_p = [], s_dpip = 2
