2021-10-20 01:54:15,336 | 9964 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 01:54:15,338 | 9964 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 01:54:15,345 | 9964 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 01:54:15,347 | 9964 | tracing_of_pipeline.analyzer, start_analyzing, 103 | INFO | start analyzing
2021-10-20 01:54:15,349 | 9964 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 01:54:15,435 | 9964 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 01:54:15,501 | 9964 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-10-20 01:54:15,556 | 9964 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-10-20 01:54:15,609 | 9964 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-10-20 01:54:15,849 | 9964 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-20 01:54:15,942 | 9964 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-10-20 01:54:17,529 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:17,530 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:17,534 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:17,541 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 01:54:17,544 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 01:54:17,546 | 9964 | tracing_of_pipeline.analyzer, _polling, 394 | DEBUG | polled repository (start_time=1634694855.347558, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 01:54:17,547 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 01:54:17,561 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 01:54:17,565 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 01:54:19,348 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:19,363 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:19,364 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:19,374 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 01:54:19,378 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 01:54:19,379 | 9964 | tracing_of_pipeline.analyzer, _polling, 394 | DEBUG | polled repository (start_time=1634694855.347558, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 01:54:19,381 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 01:54:19,385 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 01:54:19,386 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 01:54:21,350 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:21,351 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:21,351 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:21,353 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 01:54:21,354 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 01:54:21,355 | 9964 | tracing_of_pipeline.analyzer, _polling, 394 | DEBUG | polled repository (start_time=1634694855.347558, until=2) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 01:54:21,357 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 01:54:21,366 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 01:54:21,367 | 9964 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l3
2021-10-20 01:54:23,374 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:23,376 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:23,377 | 9964 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 01:54:23,381 | 9964 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 1
