2021-07-21 01:46:23,389 | 11553 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 01:46:23,397 | 11553 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 01:46:23,406 | 11553 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 01:46:23,522 | 11553 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 01:46:23,600 | 11553 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 01:46:23,733 | 11553 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 01:46:23,792 | 11553 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 01:46:24,022 | 11553 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 01:46:24,101 | 11553 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 01:46:24,310 | 11553 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 01:46:24,329 | 11676 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 01:46:24,331 | 11553 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 01:46:24,351 | 11678 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 01:46:24,354 | 11553 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 01:46:24,359 | 11553 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 01:46:24,372 | 11681 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 01:46:24,378 | 11553 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 01:46:24,452 | 11683 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:46:24,482 | 11687 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:46:25,386 | 11683 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:46:25,403 | 11687 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:46:25,498 | 11687 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831985.461445 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:46:25,501 | 11683 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831985.469834 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:46:26,386 | 11683 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:46:26,393 | 11553 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:46:26,394 | 11553 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:46:26,395 | 11553 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:46:26,397 | 11553 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 280 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:46:26,398 | 11553 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 280 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:46:26,399 | 11553 | tracing_of_pipeline.analyzer, _polling, 253 | DEBUG | polled (start_time=1626831984.392773, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:46:26,401 | 11687 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:46:26,411 | 11553 | tracing_of_pipeline.analyzer, analyze, 138 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:46:26,415 | 11553 | tracing_of_pipeline.analyzer, analyze, 138 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:46:26,417 | 11553 | tracing_of_pipeline.analyzer, analyze, 138 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 01:46:26,441 | 11683 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831986.404343 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:46:26,443 | 11687 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831986.411361 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:46:26,644 | 11678 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626831986.252579337 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:46:26,651 | 11676 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626831986.343187455 : <class 'pyshark.packet.packet.Packet'>
