2021-07-21 00:08:33,414 | 6635 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 00:08:33,421 | 6635 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 00:08:33,440 | 6635 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 00:08:33,760 | 6635 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 00:08:33,869 | 6635 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 00:08:34,110 | 6635 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 00:08:34,291 | 6635 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 00:08:34,541 | 6635 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 00:08:34,610 | 6635 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 00:08:35,116 | 6635 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 00:08:35,145 | 6635 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 00:08:35,170 | 6757 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 00:08:35,187 | 6635 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 00:08:35,190 | 6759 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 00:08:35,193 | 6635 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 00:08:35,222 | 6761 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 00:08:35,236 | 6635 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 00:08:35,355 | 6764 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:08:35,444 | 6767 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 00:08:36,241 | 6764 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 00:08:36,288 | 6764 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626826116.261542 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 00:08:36,339 | 6767 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 00:08:36,371 | 6767 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626826116.355682 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
