2021-07-21 01:23:37,574 | 8719 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 01:23:37,580 | 8719 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 01:23:37,589 | 8719 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 01:23:37,714 | 8719 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 01:23:37,780 | 8719 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 01:23:37,834 | 8719 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 01:23:37,938 | 8719 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 01:23:38,123 | 8719 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 01:23:38,872 | 8719 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 01:23:39,780 | 8719 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 01:23:39,846 | 8719 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 01:23:39,862 | 8843 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 01:23:39,865 | 8845 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 01:23:39,881 | 8719 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 01:23:39,889 | 8719 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 01:23:39,905 | 8719 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 01:23:39,907 | 8847 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 01:23:39,997 | 8853 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:23:40,077 | 8851 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:23:40,914 | 8851 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:23:40,931 | 8853 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:23:40,958 | 8851 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830620.938851 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:23:40,999 | 8853 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830620.95714 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:23:41,919 | 8851 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:23:41,930 | 8853 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:23:41,942 | 8719 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:23:41,962 | 8719 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:23:41,964 | 8719 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:23:41,965 | 8853 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830621.951893 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:23:41,967 | 8851 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830621.949527 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:23:41,975 | 8719 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:23:41,976 | 8719 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:23:41,976 | 8719 | tracing_of_pipeline.analyzer, _polling, 249 | DEBUG | polled (start_time=1626830619.916397, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:23:41,977 | 8719 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:23:41,977 | 8719 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:23:41,977 | 8719 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 01:23:42,914 | 8851 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:23:42,922 | 8851 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830622.918695 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:23:42,934 | 8853 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:23:42,942 | 8853 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626830622.93943 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:23:43,145 | 8843 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830622.761864287 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:23:43,331 | 8845 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830622.761906914 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:23:43,595 | 8845 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830623.254508853 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:23:43,724 | 8843 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830622.979233101 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:23:43,847 | 8845 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626830623.509905058 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:23:43,900 | 8851 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 01:23:43,904 | 8851 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 01:23:43,906 | 8853 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x0'}
2021-07-21 01:23:43,906 | 8853 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'event': 'ADDED', 'table': '0', 'cookie': '0', 'actions': 'CONTROLLER:65535'}
2021-07-21 01:23:43,915 | 8851 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:23:43,918 | 8719 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={'s1-eth1': [<Msg captured_interface=s1-eth1, sniff_timestamp=1626830622.7618642, pkt=<UDP/MDNS_RAW Packet>, in_port=s1-eth1, in_phy_port=s1-eth1>, <Msg captured_interface=s1-eth1, sniff_timestamp=1626830622.979233, pkt=<ICMPV6_RAW Packet>, in_port=s1-eth1, in_phy_port=s1-eth1>], 's1-eth2': [<Msg captured_interface=s1-eth2, sniff_timestamp=1626830622.7619069, pkt=<UDP/MDNS_RAW Packet>, in_port=s1-eth2, in_phy_port=s1-eth2>, <Msg captured_interface=s1-eth2, sniff_timestamp=1626830623.254509, pkt=<UDP/MDNS_RAW Packet>, in_port=s1-eth2, in_phy_port=s1-eth2>, <Msg captured_interface=s1-eth2, sniff_timestamp=1626830623.509905, pkt=<ICMPV6_RAW Packet>, in_port=s1-eth2, in_phy_port=s1-eth2>]})
2021-07-21 01:23:43,920 | 8719 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:23:43,923 | 8719 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 276 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:23:43,925 | 8719 | tracing_of_pipeline.analyzer, _polling, 249 | DEBUG | polled (start_time=1626830619.916397, until=1) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:23:43,926 | 8719 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:23:43,938 | 8853 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:23:43,942 | 8719 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:23:43,946 | 8719 | tracing_of_pipeline.analyzer, analyze, 134 | WARNING | Fuck!!!!!!!! s2-eth2
