2021-11-08 02:24:30,479 | 3069 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-11-08 02:24:30,481 | 3069 | tracing_of_pipeline, start, 124 | INFO | OpenFlow Tracer Start
2021-11-08 02:24:30,492 | 3069 | tracing_net.net, start, 312 | INFO | mininet start
2021-11-08 02:24:30,495 | 3069 | tracing_of_pipeline.analyzer, start_analyzing, 113 | INFO | start analyzing interval (start_time = 1636338270.495375, interval = 2)
2021-11-08 02:24:30,497 | 3069 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-11-08 02:24:30,654 | 3069 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-11-08 02:24:30,723 | 3069 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-11-08 02:24:30,770 | 3069 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-11-08 02:24:30,830 | 3069 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-11-08 02:24:30,931 | 3069 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-11-08 02:24:30,979 | 3069 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-11-08 02:24:31,056 | 3069 | tracing_net.net, add_host, 164 | DEBUG | added the host (h3)
2021-11-08 02:24:31,084 | 3069 | tracing_net.net, add_link, 203 | DEBUG | added the link (l4) between s1 and h3
2021-11-08 02:24:31,160 | 3069 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-11-08 02:24:31,160 | 3069 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-11-08 02:24:31,354 | 3069 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth1:3254) started
2021-11-08 02:24:31,357 | 3254 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth1
2021-11-08 02:24:31,361 | 3069 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:3256) started
2021-11-08 02:24:31,376 | 3256 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth2
2021-11-08 02:24:31,383 | 3069 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s2-eth2:3258) started
2021-11-08 02:24:31,392 | 3258 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s2-eth2
2021-11-08 02:24:31,399 | 3069 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth3:3260) started
2021-11-08 02:24:31,400 | 3069 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-08 02:24:31,410 | 3069 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-08 02:24:31,406 | 3260 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth3
2021-11-08 02:24:31,567 | 3264 | tracing_net.flowtable.flow_monitor, flow_monitor, 99 | DEBUG | flow monitor get result NXST_FLOW_MONITOR reply (xid=0x4):
2021-11-08 02:24:31,567 | 3262 | tracing_net.flowtable.flow_monitor, flow_monitor, 99 | DEBUG | flow monitor get result NXST_FLOW_MONITOR reply (xid=0x4):
2021-11-08 02:24:32,428 | 3262 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-08 02:24:32,433 | 3264 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-11-08 02:24:32,472 | 3262 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636338272.452892 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:24:32,476 | 3262 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:24:32,482 | 3264 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636338272.455657 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:24:32,483 | 3264 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:24:32,501 | 3069 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:24:32,506 | 3069 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:24:32,508 | 3069 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:24:32,513 | 3069 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:24:32,519 | 3069 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 499 | DEBUG | tmp_p = [], s_dpip = 1
2021-11-08 02:24:32,524 | 3069 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 499 | DEBUG | tmp_p = [], s_dpip = 2
2021-11-08 02:24:32,531 | 3069 | tracing_of_pipeline.analyzer, _polling, 452 | DEBUG | polled repository (start_time=1636338270.495375, until=0) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-08 02:24:32,532 | 3069 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l2
2021-11-08 02:24:32,537 | 3069 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l1
2021-11-08 02:24:32,537 | 3069 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l3
2021-11-08 02:24:32,544 | 3069 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l4
