2021-07-21 01:45:31,131 | 10789 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 01:45:31,136 | 10789 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 01:45:31,142 | 10789 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 01:45:31,238 | 10789 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 01:45:31,340 | 10789 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 01:45:31,512 | 10789 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 01:45:31,710 | 10789 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 01:45:31,929 | 10789 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 01:45:32,133 | 10789 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 01:45:32,462 | 10789 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 01:45:32,472 | 10789 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 01:45:32,475 | 10911 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 01:45:32,480 | 10789 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 01:45:32,493 | 10789 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 01:45:32,484 | 10913 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 01:45:32,512 | 10789 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 01:45:32,602 | 10918 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:45:32,510 | 10915 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 01:45:32,760 | 10923 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:45:33,611 | 10918 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:45:33,612 | 10923 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:45:33,816 | 10918 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831933.684754 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:45:33,850 | 10923 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831933.650906 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:45:34,519 | 10918 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:45:34,547 | 10918 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626831934.527641 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:45:34,581 | 10789 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:45:34,582 | 10789 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:45:34,582 | 10789 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:45:34,583 | 10789 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 280 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:45:34,584 | 10789 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 280 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:45:34,584 | 10789 | tracing_of_pipeline.analyzer, _polling, 253 | DEBUG | polled (start_time=1626831932.580232, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
