2021-10-20 01:37:00,616 | 7908 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 01:37:00,620 | 7908 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 01:37:00,634 | 7908 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 01:37:00,635 | 7908 | tracing_of_pipeline.analyzer, start_analyzing, 103 | INFO | start analyzing
2021-10-20 01:37:00,642 | 7908 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 01:37:00,793 | 7908 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 01:37:00,900 | 7908 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-10-20 01:37:00,973 | 7908 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-10-20 01:37:01,091 | 7908 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-10-20 01:37:01,445 | 7908 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-20 01:37:01,493 | 7908 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-10-20 01:37:01,577 | 7908 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-20 01:37:01,578 | 7908 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-20 01:37:01,609 | 7908 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (s1-eth1:None) started
2021-10-20 01:37:01,614 | 7908 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (s1-eth2:None) started
2021-10-20 01:37:01,620 | 8046 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth1
2021-10-20 01:37:01,626 | 8048 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth2
2021-10-20 01:37:01,629 | 7908 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (s2-eth2:None) started
2021-10-20 01:37:01,634 | 7908 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-10-20 01:37:01,637 | 8050 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s2-eth2
2021-10-20 01:37:01,644 | 7908 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-10-20 01:37:02,641 | 7908 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
