2021-07-21 00:46:03,417 | 3810 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 00:46:03,423 | 3810 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 00:46:03,429 | 3810 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 00:46:03,584 | 3810 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 00:46:03,684 | 3810 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 00:46:03,784 | 3810 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 00:46:03,857 | 3810 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 00:46:04,011 | 3810 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 00:46:04,113 | 3810 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 00:46:04,488 | 3810 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 00:46:04,495 | 3810 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 00:46:04,507 | 3934 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 00:46:04,510 | 3936 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 00:46:04,513 | 3810 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 00:46:04,517 | 3810 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 00:46:04,525 | 3938 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 00:46:04,530 | 3810 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 00:46:04,613 | 3940 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
