2021-10-20 03:13:13,712 | 3082 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 03:13:13,714 | 3082 | tracing_of_pipeline, start, 108 | INFO | OpenFlow Tracer Start
2021-10-20 03:13:13,725 | 3082 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 03:13:13,728 | 3082 | tracing_of_pipeline.analyzer, start_analyzing, 103 | INFO | start analyzing
2021-10-20 03:13:13,734 | 3082 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 03:13:13,873 | 3082 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 03:13:13,952 | 3082 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-10-20 03:13:14,021 | 3082 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-10-20 03:13:14,108 | 3082 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-10-20 03:13:14,219 | 3082 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-20 03:13:14,277 | 3082 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-10-20 03:13:14,393 | 3082 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-20 03:13:14,394 | 3082 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-20 03:13:14,494 | 3082 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth1:3220) started
2021-10-20 03:13:14,496 | 3220 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth1
2021-10-20 03:13:14,506 | 3082 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:3222) started
2021-10-20 03:13:14,521 | 3082 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s2-eth2:3224) started
2021-10-20 03:13:14,516 | 3222 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth2
2021-10-20 03:13:14,534 | 3082 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-10-20 03:13:14,542 | 3224 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s2-eth2
2021-10-20 03:13:14,548 | 3082 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-10-20 03:13:15,145 | 3233 | tracing_net.api.ws_server, connect, 283 | INFO | connect sid=2JXHT7O9FeYZ08bsAAAB
2021-10-20 03:13:15,581 | 3227 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-20 03:13:15,596 | 3232 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-10-20 03:13:15,678 | 3232 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634699595.64408 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-20 03:13:15,680 | 3232 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-20 03:13:15,759 | 3082 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 03:13:15,768 | 3082 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 03:13:15,769 | 3082 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 03:13:15,779 | 3082 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 03:13:15,805 | 3082 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 434 | DEBUG | tmp_p = None, s_dpip = 2
2021-10-20 03:13:15,809 | 3082 | tracing_of_pipeline.analyzer, _polling, 394 | DEBUG | polled repository (start_time=1634699593.729724, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-10-20 03:13:15,828 | 3082 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l2
2021-10-20 03:13:15,837 | 3082 | tracing_of_pipeline.analyzer, analyze, 166 | WARNING | No packet in edge l1
2021-10-20 03:13:15,866 | 3227 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1634699595.750278 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
