2021-10-20 00:14:42,787 | 4588 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 00:14:42,789 | 4588 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 00:14:42,802 | 4588 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 00:14:42,803 | 4588 | tracing_of_pipeline.analyzer, start_analyzing, 102 | INFO | start analyzing
2021-10-20 00:14:44,948 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=0) values = {} {} {}
2021-10-20 00:14:46,837 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=1) values = {} {} {}
2021-10-20 00:14:47,054 | 4600 | tracing_net.api.ws_server, connect, 280 | INFO | connect sid=yTzOyMBqYRSzn4PxAAAB
2021-10-20 00:14:47,279 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_SWITCH, param={'name': 's0', 'dpid': ''})
2021-10-20 00:14:47,307 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_switch', 'param': {'name': 's0', 'dpid': ''}})
2021-10-20 00:14:47,308 | 4588 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-20 00:14:47,902 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h0', 'ip': '', 'mac': ''})
2021-10-20 00:14:47,903 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h0', 'ip': '', 'mac': ''}})
2021-10-20 00:14:47,904 | 4588 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-20 00:14:48,806 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:14:48,812 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=2) values = {} {} {}
2021-10-20 00:14:49,089 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'})
2021-10-20 00:14:49,092 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'}})
2021-10-20 00:14:49,096 | 4588 | tracing_net.net, add_link, 203 | DEBUG | added the link (e0) between h0 and s0
2021-10-20 00:14:50,140 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h1', 'ip': '', 'mac': ''})
2021-10-20 00:14:50,141 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h1', 'ip': '', 'mac': ''}})
2021-10-20 00:14:50,183 | 4588 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-20 00:14:50,806 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:50,806 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:14:50,807 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=3) values = {'e0': []} {} {}
2021-10-20 00:14:50,807 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:14:51,138 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e1', 'host_name1': 'h1', 'host_name2': 's0'})
2021-10-20 00:14:51,146 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e1', 'host_name1': 'h1', 'host_name2': 's0'}})
2021-10-20 00:14:51,152 | 4588 | tracing_net.net, add_link, 203 | DEBUG | added the link (e1) between h1 and s0
2021-10-20 00:14:52,410 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_SWITCH, param={'name': 's1', 'dpid': ''})
2021-10-20 00:14:52,439 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_switch', 'param': {'name': 's1', 'dpid': ''}})
2021-10-20 00:14:52,447 | 4588 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-20 00:14:52,807 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:52,808 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:52,809 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:14:52,834 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 416 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:14:52,841 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=4) values = {'e0': [], 'e1': []} {} {'s1': []}
2021-10-20 00:14:52,848 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:14:52,848 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e1
2021-10-20 00:14:54,018 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e2', 'host_name1': 's0', 'host_name2': 's1'})
2021-10-20 00:14:54,020 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e2', 'host_name1': 's0', 'host_name2': 's1'}})
2021-10-20 00:14:54,022 | 4588 | tracing_net.net, add_link, 203 | DEBUG | added the link (e2) between s0 and s1
2021-10-20 00:14:54,805 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:54,806 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:54,808 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:54,808 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:14:54,810 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 416 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:14:54,812 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=5) values = {'e0': [], 'e1': [], 'e2': []} {} {'s1': []}
2021-10-20 00:14:54,813 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:14:54,813 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e1
2021-10-20 00:14:54,814 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e2
2021-10-20 00:14:56,113 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h2', 'ip': '', 'mac': ''})
2021-10-20 00:14:56,140 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h2', 'ip': '', 'mac': ''}})
2021-10-20 00:14:56,143 | 4588 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-20 00:14:56,807 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:56,820 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:56,821 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:56,823 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:14:56,830 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 416 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:14:56,832 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=6) values = {'e0': [], 'e1': [], 'e2': []} {} {'s1': []}
2021-10-20 00:14:56,834 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:14:56,834 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e1
2021-10-20 00:14:56,835 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e2
2021-10-20 00:14:57,201 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e3', 'host_name1': 'h2', 'host_name2': 's1'})
2021-10-20 00:14:57,206 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e3', 'host_name1': 'h2', 'host_name2': 's1'}})
2021-10-20 00:14:57,207 | 4588 | tracing_net.net, add_link, 203 | DEBUG | added the link (e3) between h2 and s1
2021-10-20 00:14:58,608 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h3', 'ip': '', 'mac': ''})
2021-10-20 00:14:58,640 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h3', 'ip': '', 'mac': ''}})
2021-10-20 00:14:58,644 | 4588 | tracing_net.net, add_host, 164 | DEBUG | added the host (h3)
2021-10-20 00:14:58,805 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:58,808 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:58,809 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:58,810 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:14:58,811 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:14:58,815 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 416 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:14:58,823 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=7) values = {'e0': [], 'e1': [], 'e2': [], 'e3': []} {} {'s1': []}
2021-10-20 00:14:58,824 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:14:58,826 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e1
2021-10-20 00:14:58,827 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e2
2021-10-20 00:14:58,827 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e3
2021-10-20 00:14:59,648 | 4600 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e4', 'host_name1': 'h3', 'host_name2': 's1'})
2021-10-20 00:14:59,663 | 4588 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e4', 'host_name1': 'h3', 'host_name2': 's1'}})
2021-10-20 00:14:59,667 | 4588 | tracing_net.net, add_link, 203 | DEBUG | added the link (e4) between h3 and s1
2021-10-20 00:15:00,810 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:15:00,828 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:15:00,834 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:15:00,835 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:15:00,835 | 4588 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:15:00,843 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:15:00,846 | 4588 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 416 | DEBUG | tmp_p = None, s_dpip = 1
2021-10-20 00:15:00,851 | 4588 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688882.80378, until=8) values = {'e0': [], 'e1': [], 'e2': [], 'e3': [], 'e4': []} {} {'s1': []}
2021-10-20 00:15:00,853 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e0
2021-10-20 00:15:00,857 | 4588 | tracing_of_pipeline.analyzer, analyze, 160 | WARNING | No packet in edge e1
