2021-11-17 08:46:37,113 | 7946 | tracing_net.net, __init__, 117 | INFO | set up on-demand mininet
2021-11-17 08:46:37,115 | 7946 | tracing_of_pipeline, start, 123 | INFO | OpenFlow Tracer Start
2021-11-17 08:46:37,121 | 7946 | tracing_net.net, start, 330 | INFO | mininet start
2021-11-17 08:46:37,128 | 7946 | tracing_of_pipeline.analyzer, start_analyzing, 141 | INFO | start analyzing interval (start_time = 1637138797.128528, interval = 2)
2021-11-17 08:46:37,141 | 7946 | tracing_net.net, add_switch, 134 | DEBUG | added the switch (s1)
2021-11-17 08:46:37,255 | 7946 | tracing_net.net, add_host, 182 | DEBUG | added the host (h1)
2021-11-17 08:46:37,322 | 7946 | tracing_net.net, add_link, 221 | DEBUG | added the link (l2) between s1 and h1
2021-11-17 08:46:37,369 | 7946 | tracing_net.net, add_switch, 134 | DEBUG | added the switch (s2)
2021-11-17 08:46:37,420 | 7946 | tracing_net.net, add_link, 221 | DEBUG | added the link (l1) between s1 and s2
2021-11-17 08:46:37,516 | 7946 | tracing_net.net, add_host, 182 | DEBUG | added the host (h2)
2021-11-17 08:46:37,543 | 7946 | tracing_net.net, add_link, 221 | DEBUG | added the link (l3) between s2 and h2
2021-11-17 08:46:37,609 | 7946 | tracing_net.net, add_host, 182 | DEBUG | added the host (h3)
2021-11-17 08:46:37,631 | 7946 | tracing_net.net, add_link, 221 | DEBUG | added the link (l4) between s1 and h3
2021-11-17 08:46:37,709 | 7946 | tracing_net.net, start_tracing, 541 | INFO | tracing start
2021-11-17 08:46:37,710 | 7946 | tracing_net.net, start_tracing, 543 | DEBUG | ipv6 is disable
2021-11-17 08:46:37,740 | 7946 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth1 edge=l2 processid=8111) started
2021-11-17 08:46:37,744 | 8111 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth1, edge=l2)
2021-11-17 08:46:37,751 | 7946 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth2 edge=l1 processid=8113) started
2021-11-17 08:46:37,755 | 8113 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth2, edge=l1)
2021-11-17 08:46:37,763 | 7946 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s2-eth2 edge=l3 processid=8116) started
2021-11-17 08:46:37,772 | 7946 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (intf=s1-eth3 edge=l4 processid=8119) started
2021-11-17 08:46:37,773 | 7946 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-17 08:46:37,778 | 7946 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-17 08:46:37,778 | 8116 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s2-eth2, edge=l3)
2021-11-17 08:46:37,786 | 8119 | tracing_net.util.packet_capture, start_capture, 66 | INFO | packet capture start on (interface=s1-eth3, edge=l4)
2021-11-17 08:46:39,133 | 7946 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:46:39,135 | 7946 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:46:39,136 | 7946 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:46:39,141 | 7946 | tracing_net.packet_repository, pop, 76 | ERROR | Failed to pop from packet repository (repo={}). This may appear at the start of the system, but if it appears while the system is running, there may be a bug.
2021-11-17 08:46:39,154 | 7946 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 1
2021-11-17 08:46:39,176 | 7946 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 599 | DEBUG | Analyzing 1.2... tmp_p = [], s_dpip = 2
2021-11-17 08:46:39,181 | 7946 | tracing_of_pipeline.analyzer, _polling, 552 | DEBUG | polled repository (start_time=1637138797.128528, until=0) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-17 08:46:39,187 | 7946 | tracing_of_pipeline.analyzer, analyze, 196 | DEBUG | Analyzing 1... polled repository (count=0)
