2021-07-21 03:26:33,426 | 5370 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 03:26:33,444 | 5370 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 03:26:33,487 | 5370 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 03:26:33,729 | 5370 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 03:26:33,814 | 5370 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 03:26:33,936 | 5370 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 03:26:33,995 | 5370 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 03:26:34,284 | 5370 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 03:26:34,384 | 5370 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 03:26:35,028 | 5370 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 03:26:35,042 | 5370 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 03:26:35,061 | 5493 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 03:26:35,069 | 5370 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 03:26:35,067 | 5495 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 03:26:35,086 | 5370 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 03:26:35,091 | 5497 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 03:26:35,138 | 5370 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
