2021-10-25 06:39:19,482 | 2975 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-25 06:39:19,484 | 2975 | tracing_of_pipeline, start, 113 | INFO | OpenFlow Tracer Start
2021-10-25 06:39:19,510 | 2975 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-25 06:39:19,512 | 2975 | tracing_of_pipeline.analyzer, start_analyzing, 106 | INFO | start analyzing
2021-10-25 06:39:19,514 | 2975 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-25 06:39:19,712 | 2975 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-25 06:39:19,774 | 2975 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s0 and h0
2021-10-25 06:39:19,824 | 2975 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-25 06:39:19,859 | 2975 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s0 and h1
2021-10-25 06:39:19,916 | 2975 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-10-25 06:39:19,974 | 2975 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s0 and s1
2021-10-25 06:39:20,044 | 2975 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-10-25 06:39:20,085 | 2975 | tracing_net.net, add_link, 203 | DEBUG | added the link (l4) between s1 and h2
2021-10-25 06:39:20,173 | 2975 | tracing_net.net, add_host, 164 | DEBUG | added the host (h3)
2021-10-25 06:39:20,208 | 2975 | tracing_net.net, add_link, 203 | DEBUG | added the link (l5) between s1 and h3
2021-10-25 06:39:20,303 | 2975 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-25 06:39:20,304 | 2975 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-25 06:39:20,403 | 2975 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s0-eth1:3170) started
2021-10-25 06:39:20,404 | 3170 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s0-eth1
2021-10-25 06:39:20,411 | 2975 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s0-eth2:3172) started
2021-10-25 06:39:20,417 | 3172 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s0-eth2
2021-10-25 06:39:20,425 | 2975 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s0-eth3:3175) started
2021-10-25 06:39:20,433 | 3175 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s0-eth3
2021-10-25 06:39:20,457 | 2975 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:3179) started
2021-10-25 06:39:20,466 | 3179 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth2
2021-10-25 06:39:20,477 | 2975 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth3:3181) started
2021-10-25 06:39:20,479 | 2975 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s0
2021-10-25 06:39:20,486 | 3181 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on s1-eth3
2021-10-25 06:39:20,505 | 2975 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-10-25 06:39:21,517 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:21,513 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:21,528 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:21,541 | 3188 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-25 06:39:21,554 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:21,557 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:21,559 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:21,565 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 0
2021-10-25 06:39:21,574 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 1
2021-10-25 06:39:21,574 | 2975 | tracing_of_pipeline.analyzer, _polling, 423 | DEBUG | polled repository (start_time=1635143959.513018, until=0) values = {'l2': [], 'l3': [], 'l1': [], 'l4': [], 'l5': []} {} {'s0': [], 's1': []}
2021-10-25 06:39:21,575 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l2
2021-10-25 06:39:21,581 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l3
2021-10-25 06:39:21,582 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l1
2021-10-25 06:39:21,583 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l4
2021-10-25 06:39:21,590 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l5
2021-10-25 06:39:21,597 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143961.55567 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:21,598 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:21,657 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143961.599127 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:21,658 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:22,513 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:22,523 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143962.519121 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:22,525 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:22,540 | 3188 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-25 06:39:22,555 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143962.548709 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:22,556 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:23,521 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:23,525 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:23,543 | 3188 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-25 06:39:23,566 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:23,568 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:23,571 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:23,577 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:23,601 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 0
2021-10-25 06:39:23,605 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 1
2021-10-25 06:39:23,608 | 2975 | tracing_of_pipeline.analyzer, _polling, 423 | DEBUG | polled repository (start_time=1635143959.513018, until=1) values = {'l2': [], 'l3': [], 'l1': [], 'l4': [], 'l5': []} {} {'s0': [], 's1': []}
2021-10-25 06:39:23,612 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l2
2021-10-25 06:39:23,616 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143963.583147 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:23,617 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:23,615 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l3
2021-10-25 06:39:23,620 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l1
2021-10-25 06:39:23,624 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l4
2021-10-25 06:39:23,626 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l5
2021-10-25 06:39:23,633 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143963.61374 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:23,634 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:24,513 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:24,540 | 3188 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-25 06:39:24,554 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143964.533743 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:24,555 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:24,576 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143964.553822 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:24,577 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:25,513 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:25,513 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:25,516 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:25,516 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:25,516 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:25,517 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:25,517 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 0
2021-10-25 06:39:25,518 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 1
2021-10-25 06:39:25,518 | 2975 | tracing_of_pipeline.analyzer, _polling, 423 | DEBUG | polled repository (start_time=1635143959.513018, until=2) values = {'l2': [], 'l3': [], 'l1': [], 'l4': [], 'l5': []} {} {'s0': [], 's1': []}
2021-10-25 06:39:25,519 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l2
2021-10-25 06:39:25,519 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l3
2021-10-25 06:39:25,519 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l1
2021-10-25 06:39:25,520 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l4
2021-10-25 06:39:25,520 | 2975 | tracing_of_pipeline.analyzer, analyze, 175 | WARNING | No packet in edge l5
2021-10-25 06:39:25,521 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143965.517497 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:25,522 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:25,540 | 3188 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-25 06:39:25,548 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143965.545472 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:25,549 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:26,514 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:26,524 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143966.520351 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:26,524 | 3183 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:26,540 | 3188 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-10-25 06:39:26,549 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1635143966.546351 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-10-25 06:39:26,550 | 3188 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-10-25 06:39:27,514 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:27,514 | 3183 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s0
2021-10-25 06:39:27,514 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:27,515 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:27,515 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:27,516 | 2975 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-25 06:39:27,519 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 0
2021-10-25 06:39:27,520 | 2975 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 462 | DEBUG | tmp_p = [], s_dpip = 1
2021-10-25 06:39:27,521 | 2975 | tracing_of_pipeline.analyzer, _polling, 423 | DEBUG | polled repository (start_time=1635143959.513018, until=3) values = {'l2': [], 'l3': [], 'l1': [], 'l4': [], 'l5': []} {} {'s0': [], 's1': []}
