2021-07-21 02:42:18,507 | 19062 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 02:42:18,514 | 19062 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 02:42:18,525 | 19062 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 02:42:18,620 | 19062 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 02:42:18,687 | 19062 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 02:42:18,767 | 19062 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 02:42:18,821 | 19062 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 02:42:18,918 | 19062 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 02:42:18,970 | 19062 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 02:42:19,090 | 19062 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 02:42:19,097 | 19184 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 02:42:19,100 | 19062 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 02:42:19,109 | 19186 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 02:42:19,111 | 19062 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 02:42:19,115 | 19062 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 02:42:19,125 | 19189 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 02:42:19,126 | 19062 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 02:42:19,185 | 19192 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:42:19,232 | 19196 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 02:42:20,140 | 19192 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:42:20,168 | 19196 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:42:20,194 | 19192 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626835340.168258 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:42:20,234 | 19196 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626835340.208974 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:42:21,140 | 19192 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:42:21,153 | 19062 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:42:21,154 | 19062 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:42:21,154 | 19062 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 02:42:21,156 | 19062 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 313 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 02:42:21,157 | 19062 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 313 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 02:42:21,157 | 19062 | tracing_of_pipeline.analyzer, _polling, 286 | DEBUG | polled (start_time=1626835339.151219, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 02:42:21,157 | 19062 | tracing_of_pipeline.analyzer, analyze, 171 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 02:42:21,158 | 19062 | tracing_of_pipeline.analyzer, analyze, 171 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 02:42:21,159 | 19062 | tracing_of_pipeline.analyzer, analyze, 171 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 02:42:21,169 | 19196 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:42:21,182 | 19192 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626835341.15203 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:42:21,249 | 19196 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626835341.215071 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:42:21,480 | 19186 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.304710647 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:21,498 | 19186 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.347166730 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:21,605 | 19184 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.155146743 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:21,623 | 19184 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.379256981 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:21,704 | 19189 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.362533990 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:21,740 | 19186 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.410417291 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:21,988 | 19186 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.505756806 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:22,000 | 19186 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.745550501 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:22,119 | 19184 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626835341.425682561 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 02:42:22,140 | 19192 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 02:42:22,156 | 19192 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626835342.148969 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 02:42:22,169 | 19196 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 02:42:22,181 | 19196 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626835342.176641 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
