2021-10-20 00:11:03,464 | 4113 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-20 00:11:03,466 | 4113 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-20 00:11:03,481 | 4113 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-20 00:11:03,483 | 4113 | tracing_of_pipeline.analyzer, start_analyzing, 102 | INFO | start analyzing
2021-10-20 00:11:05,486 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=0) values = {} {} {}
2021-10-20 00:11:07,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=1) values = {} {} {}
2021-10-20 00:11:07,947 | 4125 | tracing_net.api.ws_server, connect, 280 | INFO | connect sid=fNI7-8h0sXh14gWbAAAB
2021-10-20 00:11:09,486 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=2) values = {} {} {}
2021-10-20 00:11:11,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=3) values = {} {} {}
2021-10-20 00:11:13,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=4) values = {} {} {}
2021-10-20 00:11:15,487 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=5) values = {} {} {}
2021-10-20 00:11:17,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=6) values = {} {} {}
2021-10-20 00:11:19,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=7) values = {} {} {}
2021-10-20 00:11:21,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=8) values = {} {} {}
2021-10-20 00:11:23,490 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=9) values = {} {} {}
2021-10-20 00:11:25,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=10) values = {} {} {}
2021-10-20 00:11:27,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=11) values = {} {} {}
2021-10-20 00:11:29,487 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=12) values = {} {} {}
2021-10-20 00:11:31,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=13) values = {} {} {}
2021-10-20 00:11:33,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=14) values = {} {} {}
2021-10-20 00:11:35,486 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=15) values = {} {} {}
2021-10-20 00:11:37,494 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=16) values = {} {} {}
2021-10-20 00:11:39,489 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=17) values = {} {} {}
2021-10-20 00:11:41,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=18) values = {} {} {}
2021-10-20 00:11:43,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=19) values = {} {} {}
2021-10-20 00:11:45,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=20) values = {} {} {}
2021-10-20 00:11:47,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=21) values = {} {} {}
2021-10-20 00:11:49,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=22) values = {} {} {}
2021-10-20 00:11:51,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=23) values = {} {} {}
2021-10-20 00:11:53,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=24) values = {} {} {}
2021-10-20 00:11:55,487 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=25) values = {} {} {}
2021-10-20 00:11:57,487 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=26) values = {} {} {}
2021-10-20 00:11:59,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=27) values = {} {} {}
2021-10-20 00:12:01,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=28) values = {} {} {}
2021-10-20 00:12:03,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=29) values = {} {} {}
2021-10-20 00:12:05,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=30) values = {} {} {}
2021-10-20 00:12:07,491 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=31) values = {} {} {}
2021-10-20 00:12:09,493 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=32) values = {} {} {}
2021-10-20 00:12:11,484 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=33) values = {} {} {}
2021-10-20 00:12:13,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=34) values = {} {} {}
2021-10-20 00:12:15,515 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=35) values = {} {} {}
2021-10-20 00:12:16,255 | 4125 | tracing_net.api.ws_server, disconnect, 285 | INFO | disconnect sid=fNI7-8h0sXh14gWbAAAB
2021-10-20 00:12:17,491 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=36) values = {} {} {}
2021-10-20 00:12:19,442 | 4125 | tracing_net.api.ws_server, connect, 280 | INFO | connect sid=G1n5UKzd3m-wrJxbAAAD
2021-10-20 00:12:19,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=37) values = {} {} {}
2021-10-20 00:12:21,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=38) values = {} {} {}
2021-10-20 00:12:23,486 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=39) values = {} {} {}
2021-10-20 00:12:25,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=40) values = {} {} {}
2021-10-20 00:12:26,766 | 4125 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_SWITCH, param={'name': 's0', 'dpid': ''})
2021-10-20 00:12:26,791 | 4113 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_switch', 'param': {'name': 's0', 'dpid': ''}})
2021-10-20 00:12:26,797 | 4113 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-20 00:12:27,489 | 4113 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:12:27,493 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=41) values = {} {} {}
2021-10-20 00:12:28,769 | 4125 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h0', 'ip': '', 'mac': ''})
2021-10-20 00:12:28,785 | 4113 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h0', 'ip': '', 'mac': ''}})
2021-10-20 00:12:28,790 | 4113 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-20 00:12:29,484 | 4113 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:12:29,485 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=42) values = {} {} {}
2021-10-20 00:12:30,716 | 4125 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'})
2021-10-20 00:12:30,724 | 4113 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'}})
2021-10-20 00:12:30,725 | 4113 | tracing_net.net, add_link, 203 | DEBUG | added the link (e0) between h0 and s0
2021-10-20 00:12:31,485 | 4113 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-10-20 00:12:31,485 | 4113 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 419 | ERROR | Failed to get datapath_id s0
2021-10-20 00:12:31,486 | 4113 | tracing_of_pipeline.analyzer, _polling, 376 | DEBUG | polled repository (start_time=1634688663.484459, until=43) values = {'e0': []} {} {}
