2021-11-08 02:13:40,780 | 4428 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-11-08 02:13:40,782 | 4428 | tracing_of_pipeline, start, 124 | INFO | OpenFlow Tracer Start
2021-11-08 02:13:40,791 | 4428 | tracing_net.net, start, 312 | INFO | mininet start
2021-11-08 02:13:40,794 | 4428 | tracing_of_pipeline.analyzer, start_analyzing, 113 | INFO | start analyzing interval (start_time = 1636337620.794674, interval = 2)
2021-11-08 02:13:40,798 | 4428 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s1)
2021-11-08 02:13:40,906 | 4428 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-11-08 02:13:41,000 | 4428 | tracing_net.net, add_link, 203 | DEBUG | added the link (l2) between s1 and h1
2021-11-08 02:13:41,072 | 4428 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s2)
2021-11-08 02:13:41,129 | 4428 | tracing_net.net, add_link, 203 | DEBUG | added the link (l1) between s1 and s2
2021-11-08 02:13:41,288 | 4428 | tracing_net.net, add_host, 164 | DEBUG | added the host (h2)
2021-11-08 02:13:41,327 | 4428 | tracing_net.net, add_link, 203 | DEBUG | added the link (l3) between s2 and h2
2021-11-08 02:13:41,432 | 4428 | tracing_net.net, add_host, 164 | DEBUG | added the host (h3)
2021-11-08 02:13:41,466 | 4428 | tracing_net.net, add_link, 203 | DEBUG | added the link (l4) between s1 and h3
2021-11-08 02:13:41,554 | 4428 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-11-08 02:13:41,555 | 4428 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-11-08 02:13:41,630 | 4428 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth1:4591) started
2021-11-08 02:13:41,637 | 4591 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth1
2021-11-08 02:13:41,643 | 4428 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth2:4593) started
2021-11-08 02:13:41,657 | 4593 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth2
2021-11-08 02:13:41,658 | 4428 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s2-eth2:4596) started
2021-11-08 02:13:41,663 | 4596 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s2-eth2
2021-11-08 02:13:41,679 | 4428 | tracing_net.packet_capture_manager, start_capture, 88 | DEBUG | capture process (s1-eth3:4599) started
2021-11-08 02:13:41,682 | 4428 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-11-08 02:13:41,695 | 4599 | tracing_net.util.packet_capture, start_capture, 65 | INFO | packet capture start on s1-eth3
2021-11-08 02:13:41,710 | 4428 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-11-08 02:13:41,775 | 4602 | tracing_net.flowtable.flow_monitor, flow_monitor, 99 | DEBUG | flow monitor get result NXST_FLOW_MONITOR reply (xid=0x4):
2021-11-08 02:13:41,802 | 4606 | tracing_net.flowtable.flow_monitor, flow_monitor, 99 | DEBUG | flow monitor get result NXST_FLOW_MONITOR reply (xid=0x4):
2021-11-08 02:13:42,726 | 4602 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-08 02:13:42,743 | 4606 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-11-08 02:13:42,798 | 4428 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:13:42,799 | 4428 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:13:42,799 | 4428 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:13:42,800 | 4428 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-11-08 02:13:42,809 | 4428 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 499 | DEBUG | tmp_p = [], s_dpip = 1
2021-11-08 02:13:42,821 | 4428 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 499 | DEBUG | tmp_p = [], s_dpip = 2
2021-11-08 02:13:42,826 | 4602 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636337622.775503 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:13:42,830 | 4602 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:13:42,831 | 4428 | tracing_of_pipeline.analyzer, _polling, 452 | DEBUG | polled repository (start_time=1636337620.794674, until=0) values = {'l2': [], 'l1': [], 'l3': [], 'l4': []} {'s1': [], 's2': []}
2021-11-08 02:13:42,831 | 4428 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l2
2021-11-08 02:13:42,833 | 4428 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l1
2021-11-08 02:13:42,841 | 4606 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636337622.767319 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:13:42,850 | 4428 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l3
2021-11-08 02:13:42,851 | 4428 | tracing_of_pipeline.analyzer, analyze, 197 | WARNING | No packet in edge l4
2021-11-08 02:13:42,852 | 4606 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:13:43,726 | 4602 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-08 02:13:43,743 | 4606 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
2021-11-08 02:13:43,760 | 4602 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636337623.744394 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:13:43,766 | 4602 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:13:43,770 | 4606 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636337623.759738 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:13:43,771 | 4606 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:13:44,726 | 4602 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s1
2021-11-08 02:13:44,737 | 4602 | tracing_net.flowtable.flow_monitor, read_dump_flow, 74 | DEBUG | get result for dump flows 1636337624.731743 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-11-08 02:13:44,738 | 4602 | tracing_net.flowtable.flow_monitor, read_dump_flow, 83 | WARNING | No result dump flows
2021-11-08 02:13:44,745 | 4606 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | exec dump flows on s2
