2021-07-21 01:56:47,960 | 14331 | tracing_net.net, __init__, 96 | INFO | set up on-demand mininet
2021-07-21 01:56:47,966 | 14331 | tracing_net.net, start, 307 | INFO | mininet start
2021-07-21 01:56:47,976 | 14331 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s1)
2021-07-21 01:56:48,108 | 14331 | tracing_net.net, add_host, 159 | DEBUG | added the host (h1)
2021-07-21 01:56:48,207 | 14331 | tracing_net.net, add_link, 198 | DEBUG | added the link (l2) between s1 and h1
2021-07-21 01:56:48,319 | 14331 | tracing_net.net, add_switch, 113 | DEBUG | added the switch (s2)
2021-07-21 01:56:48,374 | 14331 | tracing_net.net, add_link, 198 | DEBUG | added the link (l1) between s1 and s2
2021-07-21 01:56:48,501 | 14331 | tracing_net.net, add_host, 159 | DEBUG | added the host (h2)
2021-07-21 01:56:48,604 | 14331 | tracing_net.net, add_link, 198 | DEBUG | added the link (l3) between s2 and h2
2021-07-21 01:56:48,902 | 14331 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth1:None) started
2021-07-21 01:56:48,909 | 14331 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s1-eth2:None) started
2021-07-21 01:56:48,913 | 14453 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth1
2021-07-21 01:56:48,929 | 14331 | tracing_net.packet_capture_manager, start_capture, 85 | DEBUG | capture process (s2-eth2:None) started
2021-07-21 01:56:48,938 | 14331 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s1
2021-07-21 01:56:48,950 | 14455 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s1-eth2
2021-07-21 01:56:48,947 | 14457 | tracing_net.util.packet_capture, start_capture, 56 | INFO | capture start on s2-eth2
2021-07-21 01:56:48,975 | 14331 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s2
2021-07-21 01:56:49,113 | 14460 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:56:49,158 | 14465 | tracing_net.flowtable.flow_monitor, flow_monitor, 89 | DEBUG | flow monitor get result {'msg_type': 'NXST_FLOW_MONITOR', 'type': 'reply', 'xid': '0x4'}
2021-07-21 01:56:49,996 | 14460 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:56:50,055 | 14465 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:56:50,090 | 14460 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832610.054442 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:50,225 | 14465 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832610.100116 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:50,988 | 14460 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:56:51,035 | 14460 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832611.008853 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:51,055 | 14465 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:56:51,099 | 14331 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:56:51,101 | 14331 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:56:51,102 | 14331 | tracing_net.packet_repository, pop, 73 | ERROR | Failed to pop from packet repository (repo={})
2021-07-21 01:56:51,102 | 14465 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832611.078318 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:51,104 | 14331 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 283 | DEBUG | tmp_p = None, s_dpip = 1
2021-07-21 01:56:51,105 | 14331 | tracing_of_pipeline.analyzer, _poll_packet_inout_repo, 283 | DEBUG | tmp_p = None, s_dpip = 2
2021-07-21 01:56:51,105 | 14331 | tracing_of_pipeline.analyzer, _polling, 256 | DEBUG | polled (start_time=1626832609.098726, until=0) values = {'l2': [], 'l1': [], 'l3': []} {} {'s1': [], 's2': []}
2021-07-21 01:56:51,105 | 14331 | tracing_of_pipeline.analyzer, analyze, 141 | WARNING | Fuck!!!!!!!! s1-eth1
2021-07-21 01:56:51,106 | 14331 | tracing_of_pipeline.analyzer, analyze, 141 | WARNING | Fuck!!!!!!!! s1-eth2
2021-07-21 01:56:51,106 | 14331 | tracing_of_pipeline.analyzer, analyze, 141 | WARNING | Fuck!!!!!!!! s2-eth2
2021-07-21 01:56:51,988 | 14460 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:56:52,365 | 14465 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
2021-07-21 01:56:51,783 | 14455 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626832611.322563433 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:56:52,439 | 14465 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832612.419275 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:52,442 | 14460 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832612.425865 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:52,597 | 14455 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626832611.757392899 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:56:52,678 | 14453 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626832611.506626048 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:56:52,847 | 14455 | tracing_net.util.packet_capture, _packet_handler, 72 | DEBUG | sniff 1626832612.352484924 : <class 'pyshark.packet.packet.Packet'>
2021-07-21 01:56:53,001 | 14460 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s1
2021-07-21 01:56:53,099 | 14460 | tracing_net.flowtable.flow_monitor, read_dump_flow, 73 | DEBUG | get result for dump flow 1626832613.046796 : ['OFPST_FLOW reply (OF1.3) (xid=0x2):']
2021-07-21 01:56:53,136 | 14465 | tracing_net.flowtable.flow_monitor, dump_flows, 57 | DEBUG | dump flows on s2
