2021-10-19 22:51:37,426 | 3094 | tracing_net.net, __init__, 99 | INFO | set up on-demand mininet
2021-10-19 22:51:37,429 | 3094 | tracing_of_pipeline, start, 105 | INFO | OpenFlow Tracer Start
2021-10-19 22:51:37,456 | 3094 | tracing_net.net, start, 312 | INFO | mininet start
2021-10-19 22:51:41,622 | 3106 | tracing_net.api.ws_server, connect, 275 | INFO | connect sid=uNLD6Svigj2wergGAAAB
2021-10-19 22:51:49,624 | 3106 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_SWITCH, param={'name': 's0', 'dpid': ''})
2021-10-19 22:51:49,642 | 3094 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_switch', 'param': {'name': 's0', 'dpid': ''}})
2021-10-19 22:51:49,646 | 3094 | tracing_net.net, add_switch, 116 | DEBUG | added the switch (s0)
2021-10-19 22:51:51,325 | 3106 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h0', 'ip': '', 'mac': ''})
2021-10-19 22:51:51,327 | 3094 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h0', 'ip': '', 'mac': ''}})
2021-10-19 22:51:51,328 | 3094 | tracing_net.net, add_host, 164 | DEBUG | added the host (h0)
2021-10-19 22:51:52,832 | 3106 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'})
2021-10-19 22:51:52,834 | 3094 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e0', 'host_name1': 'h0', 'host_name2': 's0'}})
2021-10-19 22:51:52,837 | 3094 | tracing_net.net, add_link, 203 | DEBUG | added the link (e0) between h0 and s0
2021-10-19 22:51:55,450 | 3106 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_HOST, param={'name': 'h1', 'ip': '', 'mac': ''})
2021-10-19 22:51:55,451 | 3094 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_host', 'param': {'name': 'h1', 'ip': '', 'mac': ''}})
2021-10-19 22:51:55,451 | 3094 | tracing_net.net, add_host, 164 | DEBUG | added the host (h1)
2021-10-19 22:51:56,676 | 3106 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.ADD_LINK, param={'link_name': 'e1', 'host_name1': 'h1', 'host_name2': 's0'})
2021-10-19 22:51:56,679 | 3094 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'add_link', 'param': {'link_name': 'e1', 'host_name1': 'h1', 'host_name2': 's0'}})
2021-10-19 22:51:56,690 | 3094 | tracing_net.net, add_link, 203 | DEBUG | added the link (e1) between h1 and s0
2021-10-19 22:52:02,581 | 3106 | tracing_net.api.ws_server, emit2net, 110 | DEBUG | MessageHub receives messages from clients and emits them to the vnet. (event=WSEvent.START_TRACING, param={})
2021-10-19 22:52:02,593 | 3094 | tracing_net.api.ws_server, get_from_client, 124 | DEBUG | MessageHub receives messages from clients. (response={'event': 'start_tracing', 'param': {}})
2021-10-19 22:52:02,594 | 3094 | tracing_net.net, start_tracing, 525 | INFO | tracing start
2021-10-19 22:52:02,597 | 3094 | tracing_net.net, start_tracing, 527 | DEBUG | ipv6 is disable
2021-10-19 22:52:02,644 | 3094 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (h0-eth0:None) started
2021-10-19 22:52:02,648 | 3094 | tracing_net.packet_capture_manager, start_capture, 87 | DEBUG | capture process (h1-eth0:None) started
2021-10-19 22:52:02,649 | 3208 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on h0-eth0
2021-10-19 22:52:02,653 | 3094 | tracing_net.flowtable.flow_monitor, __init__, 46 | INFO | flow monitor start : s0
2021-10-19 22:52:02,659 | 3210 | tracing_net.util.packet_capture, start_capture, 58 | INFO | packet capture start on h1-eth0
